"Sa","RollRate","PitchRate","currPitch","currRoll","diffRollRate"
-4e-04,0.0024,0.0015,0.01,0.01,8e-05
-1e-04,0.0049,0.003,0.008,0.02,0.00012
-2e-04,0.0056,0.0016,0.011,0.029,0
1e-04,-0.0069,-0.0048,0.013,0.023,-9e-05
1e-04,-4e-04,0.001,0.011,-0.009,0
1e-04,0.0029,-2e-04,0.01,-0.006,1e-04
-2e-04,0.0055,0.0014,0.012,0.006,7e-05
-1e-04,0.0044,0.002,0.015,0.013,-0.00015
2e-04,-0.0041,-5e-04,0.014,0.014,-0.00035
3e-04,-0.0076,-0.0036,0.008,0.004,-0.00014
-2e-04,0.0031,0.0017,0.007,-0.008,6e-05
1e-04,-0.0022,-8e-04,0.009,-0.011,-2e-05
-1e-04,0.0039,-0.0016,0.008,-0.008,0.00012
-2e-04,0.0046,0.0032,0.017,-0.026,0.00032
-3e-04,0.0081,-1e-04,0.018,0.013,-2e-05
1e-04,-0.0057,-0.0013,0.014,0.026,-0.00056
5e-04,-0.0119,0.0025,0.015,0.013,-0.00036
-3e-04,0.0051,-0.002,0.013,-0.041,0.00033
-1e-04,-0.0043,-0.0022,0.009,-0.01,-8e-05
4e-04,-0.006,0.0023,0.014,-0.02,-8e-05
-1e-04,0.008,5e-04,0.014,-0.018,2e-04
-3e-04,0.0099,9e-04,0.015,0.017,-2e-05
-2e-04,0.006,-1e-04,0.014,0.031,-0.00031
2e-04,-0.0044,0.003,0.013,-0.012,6e-05
-2e-04,0.0066,0,0.014,-0.007,0.00016
-3e-04,0.0049,-0.003,0.012,0.012,-9e-05
4e-04,-0.0042,-0.0014,0.007,0.015,-4e-04
1e-04,-0.0037,0.0044,0.018,-0.028,0.00018
-3e-04,0.0048,3e-04,0.015,-0.026,0.00015
-2e-04,0.0047,9e-04,0.014,-0.005,0.00012
1e-04,0.0011,-0.0014,0.007,0.009,-9e-05
3e-04,-0.0038,0.0019,0.01,0.005,-0.00013
-2e-04,0.0053,7e-04,0.011,0.012,4e-05
1e-04,-0.0019,-7e-04,0.01,-0.011,0.00012
-4e-04,0.0047,3e-04,0.009,-0.005,0.00014
2e-04,-0.0033,0.0022,0.013,-0.011,0
-3e-04,0.0061,-8e-04,0.01,-0.006,0.00018
1e-04,-0.0059,8e-04,0.01,0.009,-0.00021
-1e-04,0.0061,-1e-04,0.008,-0.008,0.00028
-1e-04,0.008,0.0013,0.009,0.011,-4e-05
-1e-04,0.0041,-0.0033,0.012,0.029,-0.00014
4e-04,-0.0037,-0.0017,0.005,0.031,-0.00028
-1e-04,0.003,-2e-04,0.01,0.011,5e-05
2e-04,-0.0057,0.0015,0.01,0.008,-0.00011
2e-04,-0.0036,0.0013,0.013,-0.011,1e-04
-1e-04,0.0057,0.0017,0.01,-0.007,2e-04
-1e-04,0.0054,-7e-04,0.013,0.021,-5e-05
-2e-04,0.0023,-0.003,0.012,0.03,-0.00019
3e-04,-0.008,-0.0017,0.004,0.021,-0.00029
-1e-04,0.0051,-0.0019,0.007,-0.022,0.00027
-3e-04,0.0077,0.0013,0.007,-0.013,0.00012
1e-04,0.0038,0.0019,0.013,0.013,-0.00013
-2e-04,0.0019,0.0019,0.011,0.027,-3e-05
1e-04,-0.0066,3e-04,0.013,0.022,-0.00033
2e-04,-0.0088,1e-04,0.013,0.011,-9e-05
1e-04,-0.0057,-0.0014,0.008,-0.011,0.00017
-1e-04,0.0038,0.0028,0.011,-0.006,3e-05
-1e-04,-0.0015,-0.001,0.006,-0.009,4e-05
-2e-04,0.0035,0.0014,0.007,-0.007,0.00021
2e-04,-5e-04,-9e-04,0.012,-0.009,3e-05
-3e-04,0.0029,6e-04,0.011,-0.007,0.00014
2e-04,-0.0043,0.0022,0.009,-0.01,-7e-05
-1e-04,0.0038,4e-04,0.002,-0.013,8e-05
3e-04,-0.0048,-4e-04,0.012,-0.011,-9e-05
-4e-04,0.006,-3e-04,0.011,0.018,-4e-05
1e-04,-0.0097,-0.0019,0.009,0.012,-0.00037
2e-04,-0.0129,0.0024,0.01,-0.002,-2e-04
1e-04,-0.0072,0.0015,0.012,-0.038,0.00033
-3e-04,0.0055,-0.0018,0.004,-0.041,0.00042
-2e-04,0.0081,0.0027,0.005,-0.025,2e-05
-1e-04,0.0038,0.0037,0.007,0.007,-1e-05
1e-04,-0.0071,-0.0014,0.01,0.004,-0.00024
2e-04,-0.0084,-6e-04,0.007,-0.013,-1e-05
1e-04,-0.0045,0.0026,0.006,-0.029,2e-04
1e-04,0.0036,-8e-04,0.009,-0.015,-1e-05
-3e-04,0.0067,0.0019,0.006,0.012,1e-05
-2e-04,0.0012,-0.0012,0.005,0.027,-9e-05
1e-04,-0.0054,0.0027,0.009,0.022,-0.00023
-1e-04,0.004,-9e-04,0.007,0.024,-9e-05
-1e-04,0.0014,0.0022,0.01,0.03,-0.00012
2e-04,-0.0052,-8e-04,0.01,0.023,-0.00015
-1e-04,0.0037,0.0019,0.008,0.011,3e-05
3e-04,-0.0051,7e-04,0.01,0.007,-0.00011
-2e-04,0.0022,5e-04,0.006,0.01,0
1e-04,-0.0038,0.0025,0.012,0.009,-2e-04
1e-04,-0.002,-6e-04,0.008,-0.01,5e-05
-2e-04,0.0053,9e-04,0.008,-0.001,0.00011
-3e-04,0.0031,0.002,0.011,-0.008,0.00014
-2e-04,0.0064,1e-04,0.006,0.016,4e-05
-1e-04,0.0015,3e-04,0.01,0.035,-0.00012
1e-04,-0.0047,0.0014,0.012,0.03,-2e-04
2e-04,-0.0064,-0.0013,0.01,0.022,-8e-05
-1e-04,0.0031,0.0021,0.005,0.01,0.00012
2e-04,-0.0082,0.0016,0.01,0.001,-7e-05
2e-04,-0.0064,0.0012,0.011,-0.013,0.00016
1e-04,0.0084,0.0018,0.009,-0.005,0.00017
-1e-04,0.0105,1e-04,0.007,0.008,0.00012
-2e-04,0.0081,4e-04,0.007,0.032,-0.00021
3e-04,-0.0014,8e-04,0.008,0.042,-0.00036
2e-04,-0.0023,3e-04,0.012,-0.017,7e-05
-3e-04,0.006,0,0.009,-0.008,0.00013
-2e-04,0.0018,0.0014,0.01,0.01,-0.00016
5e-04,-0.0091,-7e-04,0.01,0,-0.00035
-4e-04,0.0085,5e-04,0.006,-0.022,0.00038
1e-04,0.0071,0.0013,0.01,0.025,-0.00013
1e-04,0.0015,-0.0013,0.007,0.039,-0.00028
2e-04,-0.0014,8e-04,0.008,0.039,-0.00019
-2e-04,-0.0015,9e-04,0.01,0.035,2e-05
5e-04,-0.0121,-0.0012,0.013,0.006,-0.00021
-3e-04,0.0077,-0.0026,0.007,0.012,7e-05
-1e-04,-4e-04,0.0018,0.008,0.029,-0.00021
5e-04,-0.0079,0.0019,0.012,0.019,-0.00026
-1e-04,0.0064,0.0011,0.009,0.018,4e-05
-2e-04,0.0056,0.0012,0.01,0.028,-8e-05
-1e-04,0.0019,-0.0029,0.012,0.035,-0.00033
2e-04,-0.0064,-0.0017,0.006,0.029,-0.00032
-3e-04,0.0026,-6e-04,0.005,0.01,1e-05
3e-04,-0.0054,-0.0021,0.011,0.006,-0.00021
1e-04,-0.0039,-5e-04,0.007,-0.011,0.00011
1e-04,3e-04,-6e-04,0.014,-0.009,-1e-05
-1e-04,0.0048,-0.0014,0.007,0.003,8e-05
4e-04,-0.0057,-9e-04,0.005,0.007,-0.00014
1e-04,-0.0025,5e-04,0.007,-0.011,5e-05
-1e-04,0.004,4e-04,0.008,-0.007,1e-04
-3e-04,0.0023,0.0013,0.009,0.01,8e-05
4e-04,-0.0049,-0.001,0.009,0.008,-0.00021
-2e-04,0.0061,-3e-04,0.007,0.013,3e-05
2e-04,-0.0034,0.0011,0.011,0.021,-0.00017
-1e-04,0.0026,9e-04,0.008,0.01,0
1e-04,-0.0035,0.0011,0.012,0.006,-6e-05
4e-04,-0.0091,0.0023,0.008,-0.026,-3e-05
-1e-04,0.0039,4e-04,0.006,-0.04,0.00042
-1e-04,0.0078,0.0044,0.01,-0.032,0.00018
2e-04,-5e-04,0.004,0.004,-0.01,2e-05
-4e-04,0.0032,0.0027,0.009,-0.007,0.00017
-2e-04,0.0051,8e-04,0.007,0.02,0
-2e-04,0.0018,0.0012,0.009,0.027,-0.00026
5e-04,-0.005,1e-04,0.009,0.025,-4e-04
1e-04,-0.0036,7e-04,0.008,0.005,-5e-05
-1e-04,0.0036,0.0015,0.01,-0.005,5e-05
-2e-04,0.0013,-4e-04,0.01,0.011,-3e-05
2e-04,-0.0042,0,0.008,0.006,-0.00015
-1e-04,0.0035,0.0014,0.009,-0.007,1e-04
1e-04,-0.0033,8e-04,0.008,-0.006,-1e-05
-2e-04,0.0045,5e-04,0.004,-0.005,1e-04
1e-04,-0.0016,-4e-04,0.006,-0.01,5e-05
-3e-04,0.0038,0.0021,0.004,-0.006,0.00014
1e-04,-0.0043,1e-04,0.01,-0.012,-3e-05
-1e-04,0.0061,0.0015,0.008,-0.005,8e-05
-1e-04,0.005,0.0017,0.012,0.012,-7e-05
1e-04,0.0016,-0.0036,0.041,-0.006,5e-05
-4e-04,2e-04,0.0025,0.022,0.01,-7e-05
5e-04,-0.0057,-0.0016,0.027,0,-0.00013
1e-04,-0.0053,-0.002,0.022,-0.011,8e-05
-3e-04,0.0058,0.0021,0.027,-0.006,7e-05
-3e-04,0.0029,0.001,0.03,0.011,-0.00012
1e-04,-0.0038,8e-04,0.031,0.01,-0.00024
1e-04,-0.0032,-9e-04,0.023,-0.012,9e-05
-2e-04,0.0036,6e-04,0.019,-0.008,4e-05
-1e-04,0.0027,-0.0011,0.007,-0.006,2e-05
-1e-04,0.0018,-2e-04,0.016,0.01,-2e-05
1e-04,-0.0036,-0.0014,0.007,0.006,-8e-05
1e-04,0.0048,0,0.008,-0.005,0.00015
-1e-04,0.0073,9e-04,0.01,0.004,0.00014
-1e-04,0.0058,0.0018,0.015,0.028,-9e-05
2e-04,-0.005,-0.0015,0.013,0.024,-4e-05
-1e-04,0.0051,0.0011,0.005,0.014,8e-05
-1e-04,9e-04,-5e-04,0.012,0.01,-1e-05
-2e-04,0.0061,-0.0019,0.01,-0.017,0.00011
1e-04,-0.0019,-0.0019,0.005,-0.012,3e-05
-2e-04,0.0036,0.0012,0.005,-0.006,8e-05
-1e-04,0.0027,8e-04,0.006,-0.007,5e-05
1e-04,-0.0031,0.0013,0.015,-0.011,-4e-05
-1e-04,0.0053,0.0012,0.005,-0.005,9e-05
-1e-04,0.0039,0.0024,0.013,0.013,-7e-05
2e-04,-0.0063,-1e-04,0.012,0.007,-0.00016
-1e-04,0.0062,5e-04,0.008,-0.004,5e-05
1e-04,-0.0063,-5e-04,0.012,0.003,-1e-04
-2e-04,0.0046,-6e-04,0.012,-0.025,1e-04
2e-04,-0.0041,-0.0023,0.015,0.007,-8e-05
-1e-04,0.0046,9e-04,0.001,-0.002,0.00011
1e-04,-0.004,-7e-04,0.015,0.003,-3e-05
-1e-04,0.0043,-1e-04,0.006,0.012,1e-05
1e-04,-0.0035,0.0021,0.015,0.023,-8e-05
-1e-04,0.0026,0.0029,0.005,0.01,1e-05
3e-04,-0.0054,-5e-04,0.012,0.002,-1e-04
-2e-04,0.0042,-0.0011,0.007,-0.005,0.00018
2e-04,-0.0053,-6e-04,0.01,0.006,-0.00012
-1e-04,-0.003,-9e-04,0.005,-0.012,9e-05
-1e-04,0.0037,-5e-04,0.011,0,-1e-05
1e-04,-0.0034,-5e-04,0.005,0,-6e-05
1e-04,-0.0039,0.0013,0.008,-0.011,1e-05
-1e-04,0.0058,0.0012,0.01,-0.003,7e-05
-1e-04,0.0047,-6e-04,0.013,0.017,-7e-05
2e-04,-0.0061,-6e-04,0.008,0.007,-7e-05
1e-04,-0.003,1e-04,0.007,-0.012,0.00012
-2e-04,0.006,0.0019,0.007,-0.003,0.00013
-2e-04,0.0052,0.0022,0.015,0.02,-7e-05
2e-04,-0.0067,-0.0012,0.01,0.015,-0.00018
1e-04,-0.0035,-8e-04,0.004,-0.014,1e-04
-1e-04,0.0052,9e-04,0.007,-0.01,0.00016
-4e-04,0.0019,5e-04,0.01,0.029,2e-05
5e-04,-0.0064,0.001,0.012,0.024,-0.00034
-1e-04,0.0045,0.0022,0.013,0.027,-5e-05
-2e-04,0.0036,-0.0014,0.013,0.032,-8e-05
1e-04,-0.0073,0.0029,0.004,0.016,-1e-04
-1e-04,0.0035,0,0.012,-0.017,0.00017
1e-04,-0.0038,5e-04,0.008,0.006,-4e-05
-1e-04,4e-04,3e-04,0.017,0.011,-4e-05
-1e-04,0.0031,1e-04,0.005,0.01,2e-05
2e-04,-0.0048,-0.0021,0.001,0.008,-0.00011
-1e-04,0.003,-7e-04,0.006,0.01,-1e-05
1e-04,-0.0036,3e-04,0.014,0.007,-5e-05
3e-04,-0.003,8e-04,0.011,-0.013,-8e-05
-2e-04,0.0038,-0.001,0.007,-0.014,0.00021
-1e-04,0.0055,5e-04,0.007,-0.001,1e-05
-2e-04,0.0021,-0.0013,0.011,0.011,-0.00017
-1e-04,-0.0041,0.0012,0.012,0.009,-3e-04
1e-04,-0.0088,-1e-04,0.011,0,-0.00034
-1e-04,0.0063,0.0013,0.013,0.008,0
1e-04,0.0056,0,0.015,0.019,-6e-05
-1e-04,0.0041,-8e-04,0.013,0.03,-8e-05
2e-04,-0.001,-0.001,0.011,0.035,-0.00018
2e-04,-0.007,-4e-04,0.009,0.008,-7e-05
-1e-04,0.0046,-9e-04,0.001,-0.01,2e-04
-1e-04,0.0074,0.0013,0.006,0.023,-6e-05
1e-04,-0.0051,0.0026,0.007,-0.012,9e-05
-1e-04,0.0067,0.0015,0.009,-0.002,1e-04
-1e-04,0.0047,0.0015,0.017,0.02,-0.00014
2e-04,-0.0081,-0.0028,0.013,-0.001,-6e-05
-2e-04,0.0034,0.0017,0.011,-0.006,-1e-05
1e-04,-0.0028,0.0019,0.012,-0.013,1e-05
-1e-04,0.0059,-0.0014,0.008,0.01,1e-05
-1e-04,0.0025,-3e-04,0.005,0.029,-1e-04
1e-04,-0.0068,1e-04,0.004,0.018,-0.00015
1e-04,-0.0062,9e-04,0.007,-0.014,7e-05
2e-04,-0.0073,4e-04,0.012,-0.016,-0.00013
1e-04,-0.0045,-0.002,0.006,-0.035,0.00015
-1e-04,0.0036,0.002,0.016,0.012,-0.00011
-1e-04,6e-04,9e-04,0.016,0.011,-8e-05
-1e-04,0.0025,0.0018,-0.003,0.011,2e-05
-1e-04,0.0036,-0.0013,0.007,0.012,2e-05
1e-04,-0.0015,0,0.006,-0.01,4e-05
-2e-04,0.0033,5e-04,0.005,-0.007,0.00011
2e-04,-0.0036,-7e-04,0.009,-0.012,-2e-05
-1e-04,0.0042,7e-04,0.009,-0.013,0.00012
-1e-04,0.0012,-1e-04,0.012,0.01,-4e-05
2e-04,-0.0043,-5e-04,0.011,0.005,-0.00016
-1e-04,0.0047,8e-04,0.003,-0.003,9e-05
1e-04,-8e-04,0.002,0.011,-0.01,3e-05
-3e-04,0.0028,6e-04,0.012,-0.007,0.00014
-1e-04,0.0036,-0.0012,0.002,-0.007,0.00017
-1e-04,0.0055,0.0026,0.004,0.012,0
2e-04,-0.0035,-7e-04,0.016,0.028,-0.00015
1e-04,-0.0018,-7e-04,-0.001,-0.009,5e-05
-1e-04,0.0036,0.0059,0.003,-0.005,5e-05
1e-04,-0.0023,-7e-04,0.008,-0.011,2e-05
2e-04,-0.0061,-0.0015,0.014,0.004,-1e-04
1e-04,-0.004,-9e-04,0.011,-0.012,1e-04
-1e-04,0.0038,-0.001,0.004,-0.01,6e-05
-1e-04,0.0027,0.0012,0.005,0.011,-5e-05
1e-04,-0.0038,-2e-04,0.012,-0.005,-4e-05
1e-04,-0.0033,5e-04,0.004,-0.014,-2e-05
-1e-04,0.0059,-9e-04,0.008,0,5e-05
-1e-04,0.0043,2e-04,0.008,0.017,-8e-05
1e-04,-0.006,5e-04,0.011,0.008,-7e-05
-1e-04,0.004,2e-04,0.01,-0.006,4e-05
-2e-04,0.0038,-9e-04,0.005,0.012,2e-05
2e-04,-0.0066,6e-04,0.008,0.001,-1e-04
-1e-04,0.0041,2e-04,0.007,-0.005,4e-05
-1e-04,3e-04,-0.002,0.013,0.01,-6e-05
-2e-04,0.0021,-6e-04,0.011,0.009,0
1e-04,-0.002,0.0026,0.011,-0.01,-1e-05
-1e-04,0.0037,0,0.012,-0.007,0.00014
1e-04,0.0046,0.0014,0.014,0.003,0
-2e-04,0.0045,-0.002,0.012,0.01,0
1e-04,-0.0035,-0.0011,0.006,0.014,-0.00019
1e-04,-0.0039,0.0013,0.004,-0.014,2e-05
-1e-04,0.0039,-8e-04,0.005,0.01,3e-05
1e-04,-0.0027,-0.0015,0.01,-0.011,0.00013
-1e-04,0.0037,-0.0011,0.006,-0.01,2e-04
-1e-04,0.0064,0.0012,0.009,0.009,0
-1e-04,0.0041,-4e-04,0.01,0.028,-0.00011
2e-04,-0.0045,-0.0022,0.006,0.028,-0.00017
-1e-04,0.0028,0.0024,0.013,0.01,2e-05
1e-04,-0.004,6e-04,0.004,0.006,-4e-05
-1e-04,0.0025,4e-04,0.013,0.01,-1e-05
1e-04,-4e-04,-4e-04,0.008,-0.009,4e-05
3e-04,-0.004,-0.0014,0.01,-0.011,-0.00015
-1e-04,0.0035,5e-04,0.005,-0.011,6e-05
-1e-04,0.003,-0.0013,0.001,0.011,0
1e-04,0.0037,4e-04,0.015,-0.009,0.00015
-2e-04,0.006,-0.0013,0.013,0,0.00011
-1e-04,0.0044,-0.0022,0.005,0.021,-7e-05
1e-04,-0.0039,0,0.002,0.024,-0.00023
1e-04,-0.0063,0.0018,0.006,0.006,-3e-05
-1e-04,0.0046,1e-04,0.01,-0.005,0.00023
4e-04,-0.0102,0.001,0.02,-0.01,1e-05
-3e-04,0.0057,-0.0016,0.027,-0.033,0.00019
4e-04,-0.0053,7e-04,0.02,-0.011,-0.00015
-5e-04,0.0066,0.0032,0.019,-0.02,0.00017
5e-04,-0.0051,6e-04,0.022,-0.008,-0.00021
-7e-04,0.007,-3e-04,0.018,-0.021,0.00029
-2e-04,0.0032,8e-04,0.01,0.01,0
4e-04,-0.0053,0.0019,0.014,0.004,-0.00011
1e-04,5e-04,0.0017,0.016,-0.01,2e-04
-4e-04,0.0051,8e-04,0.016,-0.004,0.00024
-1e-04,5e-04,0.0019,0.018,0.011,-0.00024
6e-04,-0.0076,0.0013,0.019,-0.001,-0.00021
-4e-04,0.0047,-6e-04,0.011,-0.017,0.00035
-3e-04,0.0049,0.0015,0.013,0.013,-7e-05
2e-04,-0.0037,0.0011,0.014,0.016,-0.00026
5e-04,-0.006,-3e-04,0.011,0.007,-8e-05
-1e-04,0.005,7e-04,0.009,0,0.00024
-2e-04,0.007,0.0021,0.011,0.013,0
5e-04,-0.0072,3e-04,0.014,0.022,-0.00034
-1e-04,0.0068,8e-04,0.002,-0.004,0.00023
5e-04,-0.0083,0.0026,0.011,0.005,-0.00032
-4e-04,0.0082,0.0019,0.018,-0.006,0.00025
4e-04,-0.008,-9e-04,0.013,0.003,-0.00011
-3e-04,0.0067,0.0015,0.006,-0.007,0.00026
-2e-04,0.0058,0.0022,0.011,0.016,-1e-04
5e-04,-0.0054,1e-04,0.012,0.027,-0.00036
-5e-04,0.007,1e-04,0.007,0.011,0.00023
1e-04,-0.0061,0.0013,0.011,0.024,-0.00024
-3e-04,0.0045,6e-04,0.009,0.005,0.00027
-5e-04,0.0016,-0.0013,0.011,0.009,7e-05
7e-04,-0.0107,7e-04,0.009,-0.009,-0.00024
-3e-04,0.0082,0.0015,0.007,-0.025,0.00033
1e-04,-0.0047,8e-04,0.015,0.007,-0.00028
-2e-04,0.004,-1e-04,0.009,-0.006,0.00022
-2e-04,0.0028,0.0015,0.011,0.01,-9e-05
3e-04,-0.0073,4e-04,0.012,0.003,-0.00025
-4e-04,0.0061,3e-04,0.007,-0.024,0.00027
6e-04,-0.005,7e-04,0.01,-0.011,-3e-04
-2e-04,0.0073,0.0012,0.01,-0.016,0.00034
-1e-04,0.0094,2e-04,0.008,0,2e-05
-2e-04,0.0084,0.001,0.009,0.012,-0.00014
4e-04,-0.0036,0.0015,0.012,0.023,-3e-04
4e-04,-0.0077,0,0.008,0.003,-0.00026
-1e-04,0.0047,0.0029,0.011,-0.021,0.00028
3e-04,-0.0034,-3e-04,0.009,-0.013,2e-05
-5e-04,0.0092,-2e-04,0.004,-0.003,0.00028
-1e-04,0.0052,0.0023,0.006,0.019,-0.00034
1e-04,-0.008,8e-04,0.009,0.013,-3e-04
1e-04,-0.0077,-7e-04,0.006,-0.01,0.00029
-2e-04,0.0064,0.0011,0.006,-0.013,0.00029
-3e-04,0.0088,0.0021,0.008,0.003,3e-05
1e-04,-0.01,8e-04,0.017,0.005,-0.00026
1e-04,-0.0121,-0.0015,0.014,-0.011,-9e-05
1e-04,-0.0052,-7e-04,0.01,-0.029,0.00038
-1e-04,0.0064,-0.001,0.005,-0.027,0.00042
-1e-04,0.0106,8e-04,0.005,-0.015,0.00022
-1e-04,0.0112,7e-04,0.009,0.024,-5e-05
-4e-04,0.008,7e-04,0.009,0.038,-4e-04
-4e-04,-0.0034,0.0016,0.012,0.038,-6e-05
2e-04,-0.0112,0.0022,0.016,0.02,-0.00032
1e-04,0.0054,-3e-04,0.005,-0.015,9e-05
-4e-04,0.0086,-6e-04,0.002,-0.002,0.00017
5e-04,-0.0078,0.0011,0.009,0.009,-0.00023
1e-04,-3e-04,0.0013,0.01,-0.01,0.00028
-4e-04,0.0049,1e-04,0.009,-0.007,0.00039
-2e-04,0.0058,0.0017,0.011,0.012,-7e-05
1e-04,-0.0054,0.0011,0.015,0.013,-0.00019
3e-04,-0.0087,1e-04,0.014,-0.004,-1e-04
-3e-04,0.0058,-7e-04,0.005,-0.019,0.00029
-4e-04,0.0067,8e-04,0.003,0.012,-7e-05
2e-04,-0.0042,1e-04,0.009,0.006,-1e-04
3e-04,-0.0042,0.0012,0.009,-0.011,-5e-05
-4e-04,0.0075,2e-04,0.013,-0.003,0.00013
-2e-04,0.0039,0.0014,0.014,0.014,-0.00024
1e-04,-0.004,7e-04,0.014,0.014,-4e-04
6e-04,-0.0099,-4e-04,0.011,0.003,-0.00038
-3e-04,0.0056,-6e-04,0,-0.023,0.00047
-4e-04,0.0036,8e-04,0.015,0.01,6e-05
2e-04,-0.0063,3e-04,0.014,0.01,-3e-04
-4e-04,0.0059,9e-04,0.002,-0.007,0.00032
2e-04,-0.0046,0.0012,0.013,0.01,-0.00019
5e-04,-0.0026,-3e-04,0.012,-0.011,-5e-05
-4e-04,0.0057,0,0.01,-0.009,0.00039
-2e-04,0.0065,0.0019,0.012,0.012,-8e-05
2e-04,-0.0045,0.001,0.016,0.017,-0.00041
5e-04,-0.0083,-6e-04,0.014,0.008,-2e-04
-2e-04,0.0073,-7e-04,0.002,-0.006,0.00035
-1e-04,0.0104,1e-04,0.001,0.008,0.00011
-2e-04,0.0099,0.0015,0.003,0.023,-9e-05
4e-04,0.0036,0.0039,0.009,0.037,-0.00043
-1e-04,-9e-04,-0.0016,0.01,0.04,-5e-05
1e-04,-0.0063,0,0.004,0.022,-8e-05
1e-04,-0.0056,0.0024,0.018,0.006,-0.00018
1e-04,-0.0075,9e-04,0.017,-0.004,-0.00011
-2e-04,0.0064,-2e-04,0.008,-0.007,0.00011
-3e-04,0.0021,3e-04,0.006,0.011,-0.00015
4e-04,-0.0065,9e-04,0.006,0.006,-0.00037
2e-04,-0.0082,0.002,0.008,-0.01,8e-05
6e-04,-0.0032,7e-04,0.009,-0.028,-0.00013
-3e-04,0.0086,0.0015,0.006,-0.024,0.00042
-1e-04,0.0116,0.004,0.013,0,1e-05
-3e-04,0.0101,-0.003,0.015,0.015,-0.00015
1e-04,-0.0083,0.0013,0.016,0.025,-0.00075
-1e-04,0.0078,0.0029,0.009,0.003,4e-05
-2e-04,0.0067,-4e-04,0.011,0.016,-8e-05
-1e-04,-0.0061,-0.0012,0.009,0.015,-0.00016
1e-04,-0.0096,0,0.005,0,-0.00016
-1e-04,0.0042,7e-04,0.011,-0.036,0.00031
-1e-04,0.009,0,0.008,-0.004,3e-05
-2e-04,0.0075,0.0011,0.008,0.011,-0.00013
3e-04,-0.0098,0.0019,0.012,0.005,-0.00035
1e-04,-0.0038,-4e-04,0.007,-0.034,0.00049
-2e-04,0.0078,0.0016,0.006,-0.024,0.00019
-1e-04,0.0025,0.0017,0.009,0.011,-4e-05
7e-04,-0.008,0.0013,0.011,0.006,-0.00051
2e-04,-0.0066,-2e-04,0.009,-0.014,0.00029
-3e-04,0.0098,5e-04,0.004,-0.006,0.00029
-2e-04,0.0092,0.003,0.008,0.015,-0.00012
6e-04,-0.0051,-4e-04,0.015,0.025,-0.00051
-3e-04,0.0042,0.0024,0.007,0.01,-1e-05
2e-04,-0.0062,0.0015,0.013,0.005,-0.00016
3e-04,-0.0064,2e-04,0.012,-0.011,9e-05
-3e-04,0.0042,6e-04,0.01,-0.018,0.00029
-1e-04,0.006,-0.0021,0.01,-0.003,1e-05
2e-04,-0.0058,6e-04,0.008,-0.002,-0.00013
1e-04,-0.0048,0.001,0.009,-0.013,0.00013
-3e-04,0.0091,0.0013,0.011,-0.005,0.00032
-3e-04,0.0103,8e-04,0.011,0.013,-5e-05
-1e-04,0.0027,0.0012,0.012,0.03,-0.00056
8e-04,-0.0095,-0.0018,0.01,0.023,-0.00059
1e-04,3e-04,-4e-04,0.001,-0.009,0.00032
-4e-04,0.0088,9e-04,0,0,0.00036
-2e-04,0.0084,0.0028,0.004,0.015,-0.00018
2e-04,0.0045,0.0044,0.01,0.025,-0.00032
-2e-04,0.0036,0.0061,0.016,0.031,-0.00035
1e-04,-0.0098,-1e-04,0.018,0.019,-0.00029
6e-04,-0.0129,-0.0022,0.013,0.003,-0.00017
-2e-04,0.0088,0.0019,0.005,0.001,1e-04
1e-04,0.0048,0.0023,0.011,0.026,-0.00017
-1e-04,-0.006,6e-04,0.003,0.025,-0.00015
4e-04,-0.0036,0.0016,0.018,-0.011,-6e-05
-5e-04,0.008,-0.0019,0.01,-0.006,0.00032
-1e-04,0.0077,-2e-04,0.008,0.01,-0.00018
1e-04,0.0038,0.0027,0.011,0.018,-0.00034
1e-04,-0.0067,-3e-04,0.002,0.012,-0.00022
-2e-04,0.0054,-0.0025,0.01,-0.021,0.00034
-1e-04,0.0093,0.0011,0.01,0.005,4e-05
-1e-04,0.0076,-2e-04,0.009,0.019,-0.00013
-3e-04,0.0044,5e-04,0.009,0.028,-0.00028
9e-04,-0.0105,0.0013,0.011,0.021,-0.00054
-2e-04,0.0067,0.0028,0.006,-0.01,0.00039
-1e-04,0.0041,0.0025,0.012,0.017,-2e-04
-4e-04,0.0083,-0.0012,0.022,-0.002,0.00027
-2e-04,0.006,0.001,0.02,0.029,-0.00017
2e-04,-0.0063,9e-04,0.02,0.024,-0.00014
-3e-04,0.0077,7e-04,0.013,0.01,0.00011
3e-04,-0.0061,-0.0012,0.014,0.023,-0.00017
-2e-04,0.004,0.0032,0.011,0.002,0.00022
-3e-04,0.005,0,0.016,0.021,-4e-05
3e-04,-0.0037,0.0015,0.018,0.025,-0.00019
3e-04,-0.0038,0.0036,0.012,0.007,-0.00018
1e-04,-0.0026,0,0.017,-0.013,8e-05
-2e-04,0.0042,0.0013,0.014,-0.007,6e-05
2e-04,-0.0042,0.0022,0.013,-0.01,-2e-05
-3e-04,0.0086,0.0015,0.012,0.015,4e-05
2e-04,-0.0104,7e-04,0.017,0.012,-0.00018
-1e-04,0.0052,0.0025,0.013,0.014,1e-05
-1e-04,0.004,0.0031,0.016,0.024,-8e-05
2e-04,-0.0062,7e-04,0.014,0.019,-0.00019
-4e-04,0.0056,0.0013,0.01,-0.007,0.00021
