fuel.consumption.country,Attribute4,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute22,Attribute27,Attribute28,Attribute29,Attribute30,Attribute31,Attribute32,Attribute33,Attribute34,Attribute35,Attribute1_nominal1,Attribute1_nominal2,Attribute1_nominal3,Attribute1_nominal5,Attribute1_nominal6,Attribute2_nominal7,Attribute2_nominal8,Attribute3_nominal10,Attribute3_nominal11,Attribute3_nominal9,Attribute5_nominal12,Attribute5_nominal13,Attribute5_nominal14,Attribute20_nominal15,Attribute20_nominal16,Attribute20_nominal17,Attribute21_nominal18,Attribute21_nominal19,Attribute21_nominal20,Attribute21_nominal21,Attribute21_nominal22,Attribute21_nominal23,Attribute21_nominal24,Attribute21_nominal25,Attribute21_nominal26,Attribute21_nominal27,Attribute23_missing_value,Attribute23_nominal28,Attribute23_nominal29,Attribute23_nominal30,Attribute23_nominal31,Attribute24_missing_value,Attribute24_nominal33,Attribute24_nominal34,Attribute24_nominal35,Attribute24_nominal36,Attribute24_nominal37,Attribute25_missing_value,Attribute25_nominal38,Attribute25_nominal39,Attribute25_nominal40,Attribute25_nominal41,Attribute26_missing_value,Attribute26_nominal42,Attribute26_nominal43,Attribute26_nominal44,Attribute26_nominal45,Attribute26_nominal46,Attribute26_nominal47,Attribute26_nominal48,Attribute26_nominal49,Attribute36_missing_value,Attribute36_nominal50,Attribute36_nominal51,Attribute36_nominal52,Attribute36_nominal53,Attribute37_missing_value,Attribute37_nominal54,Attribute37_nominal55,Attribute37_nominal56,Attribute37_nominal57,Attribute37_nominal58,Attribute37_nominal59
5.1,4,1242,63,10,6000,9999,9999,9999,11.43,9999.0,9999.0,10.9,910,480,14.4,2,3723,1690,1435,2380,177,113,9999.0,31.2,3.3489999999999998,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.9,4,1297,37,10,5000,9999,9999,9999,9.01,9999.0,9999.0,19.5,948,487,25.6,1,3828,1634,1334,2446,143,93,0.662,35.4,2.93,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.8,4,1985,136,9,5750,900,6190,9999,14.56,9999.0,9999.0,8.5,1315,495,9.7,2,4629,1711,1428,2605,230,230,9999.0,39.4,2.9,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.6,6,3199,160,10,5700,9999,6000,6000,12.18,9999.0,9999.0,7.8,1490,555,9.3,2,4526,1728,1426,2715,245,310,9999.0,42.6,2.714,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8.0,6,3199,165,10,5600,700,6000,6000,12.37,3.7,5.7,8.4,1760,390,10.7,2,4499,1809,1288,2515,238,315,0.65,41.6,2.864,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8.8,4,2953,116,18,3600,9999,9999,9999,13.75,9999.0,9999.0,15.0,2200,650,19.0,2,4440,1930,1840,2398,160,323,9999.0,38.3,3.7230000000000003,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
4.9,4,1910,77,18,4000,9999,9999,9999,16.78,9999.0,9999.0,10.9,1320,495,17.1,1,4430,1745,1420,2595,188,255,0.639,44.3,2.5580000000000003,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7.1,4,1975,102,10,6000,9999,9999,9999,11.58,9999.0,9999.0,10.8,1202,483,11.8,2,4448,1702,1393,2550,187,182,0.693,39.5,2.7260000000000004,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.8,6,2988,147,10,6400,9999,9999,9999,11.4,9999.0,9999.0,9.6,1450,585,9.9,4,4920,1780,1435,2750,212,271,9999.0,44.7,2.6,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6.8,4,1834,99,10,6500,9999,9999,9999,11.1,9999.0,9999.0,9.0,1075,435,10.9,2,4220,1690,1365,2440,203,162,9999.0,37.9,2.7969999999999997,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6.8,4,1595,74,10,5600,800,9999,9999,11.42,9999.0,9999.0,13.5,1213,517,16.4,1,4439,1742,1436,2513,184,145,0.654,31.2,3.737,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.7,4,1834,92,13,5500,620,9999,9999,11.92,9999.0,9999.0,10.5,1295,475,14.1,2,4483,1717,1411,2550,200,174,9999.0,37.0,2.9410000000000003,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
9.4,6,3474,153,10,5200,600,9999,9999,10.96,9999.0,9999.0,9.3,1725,455,11.3,2,4995,1820,1430,2905,215,303,9999.0,54.6,2.156,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7.4,4,2295,142,9,5300,750,5800,5800,15.33,4.1,5.7,8.4,1430,550,10.1,2,4516,1723,1458,2690,230,280,0.68,41.9,2.7680000000000002,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.8,4,1998,94,10,5400,9999,9999,9999,11.2,9999.0,9999.0,11.7,1360,650,14.5,2,4530,1695,1660,2735,180,178,9999.0,39.4,2.835,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7.9,6,2598,110,10,5500,790,9999,9999,10.88,9999.0,7.0,10.2,1415,400,12.9,2,4366,1716,1381,2554,209,225,0.7020000000000001,35.2,3.259,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.9,4,1998,94,10,5400,800,9999,9999,11.2,9999.0,9999.0,10.1,1200,440,12.8,2,3715,1695,1655,2200,170,178,9999.0,9999.0,3.823,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11.0,6,3494,158,9,5400,9999,9999,9999,11.15,9999.0,9999.0,11.8,2045,765,12.9,4,4795,1835,1840,2760,180,310,9999.0,40.5,3.388,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7.0,4,1762,81,10,5500,850,9999,9999,11.05,9999.0,9999.0,12.6,1312,558,16.2,2,4712,1755,1420,2740,189,155,0.7040000000000001,34.1,3.3280000000000003,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4.5,4,1995,74,19,4300,800,9999,9999,14.49,9999.0,9999.0,12.0,1300,445,17.6,1,4110,1709,1425,2606,188,230,0.609,46.4,2.55,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.7,4,1598,75,11,5250,750,5750,6000,11.8,5.0,7.4,10.8,1040,460,13.9,1,3575,1719,1575,2423,173,150,0.713,37.3,2.826,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.9,4,1796,85,11,5400,780,9999,9999,11.89,9999.0,9999.0,10.0,1145,520,13.5,2,4110,1709,1425,2606,200,170,0.609,34.9,3.3289999999999997,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5.6,4,1324,47,10,5200,9999,9999,9999,9.68,9999.0,9999.0,14.1,848,462,18.0,1,3940,1605,1460,2345,150,102,9999.0,37.9,2.625,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.6,4,1834,92,12,5500,600,9999,9999,11.92,9999.0,9999.0,10.4,1250,485,13.6,2,4475,1710,1405,2550,200,174,9999.0,34.9,3.228,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
8.0,6,2793,142,10,5500,700,9999,9999,12.6,9999.0,9999.0,9.6,1730,535,12.2,2,4984,1862,1435,2930,226,280,0.6629999999999999,52.5,2.4,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9.0,6,2671,280,9,6100,9999,9999,9999,20.7,9999.0,9999.0,4.9,1620,550,5.8,4,4525,1799,1400,2607,250,440,0.6940000000000001,41.3,2.812,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4.8,3,989,41,10,5200,9999,9999,9999,11.18,9999.0,9999.0,15.4,835,485,20.4,2,3675,1590,1450,2345,145,88,9999.0,30.9,3.375,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.0,4,1855,147,9,5500,750,6700,6500,20.32,9999.0,9999.0,7.3,1320,490,9.0,2,4483,1717,1413,2550,235,300,9999.0,41.9,2.763,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.3,4,1998,100,11,5600,850,9999,9999,11.82,9999.0,9999.0,10.0,1340,535,13.4,2,4495,1707,1425,2637,215,188,0.557,35.5,3.177,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.9,4,1598,74,11,6000,900,9999,9999,11.8,9999.0,9999.0,11.5,1105,520,14.9,2,4110,1709,1425,2606,188,150,0.609,34.9,3.3289999999999997,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6.2,4,1781,110,10,5700,800,6800,9999,14.82,9999.0,5.8,8.2,1175,560,10.7,2,4152,1735,1427,2513,217,210,0.639,37.7,3.84,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.1,4,1991,100,10,5800,9999,9999,9999,11.23,9999.0,9999.0,12.4,1220,510,12.2,2,4590,1710,1430,2610,195,178,0.6579999999999999,42.1,2.676,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9.7,6,2959,150,10,6300,9999,9999,9999,11.47,9999.0,9999.0,9.8,1540,510,10.3,2,4687,1826,1462,2700,220,270,9999.0,46.1,2.484,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.5,4,1781,132,10,5500,860,6800,9999,16.58,9999.0,5.8,7.9,1310,300,9.9,2,4041,1764,1349,2423,222,235,0.716,35.1,3.3,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8.8,4,2254,110,9,5700,9999,9999,9999,11.15,9999.0,9999.0,12.0,1490,710,13.5,1,4760,1790,1640,2830,185,200,9999.0,37.9,3.125,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6.1,4,1895,87,10,5500,850,6000,6000,11.94,9999.0,7.2,10.4,1285,500,14.8,1,4471,1739,1415,2725,206,180,0.5770000000000001,34.3,3.4,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5.1,4,1289,50,10,5000,800,9999,9999,10.33,9999.0,9999.0,13.5,935,485,18.7,1,3883,1635,1415,2450,162,106,0.679,33.3,3.89,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15.5,6,2793,142,10,5500,700,9999,6500,12.6,9999.0,9999.0,9.3,1645,585,11.6,2,4808,1799,1435,2827,229,280,0.6729999999999999,52.4,2.272,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.0,6,2496,110,20,4000,750,4800,9999,15.61,9999.0,7.4,10.7,1615,580,14.7,4,4796,1810,1479,2760,210,310,0.679,57.2,2.23,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6.8,4,2351,110,12,5500,9999,9999,9999,12.03,9999.0,9999.0,11.1,1340,570,12.2,2,4630,1740,1415,2635,205,225,9999.0,39.2,2.878,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
6.5,4,1747,106,10,6500,850,9999,9999,12.16,9999.0,9999.0,9.3,1350,260,12.7,2,4285,1780,1315,2540,205,169,9999.0,31.9,3.529,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8.5,6,3387,221,11,6800,700,7300,9999,12.99,9999.0,9999.0,6.2,1440,400,6.5,4,4430,1765,1305,2350,275,350,0.5820000000000001,42.8,2.7,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8.1,5,2435,142,9,5100,9999,9999,9999,13.93,9999.0,9999.0,8.2,1460,450,10.3,2,4716,1817,1414,2664,225,270,0.624,46.0,2.5140000000000002,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.8,6,1991,110,11,5900,700,9999,6500,11.99,9999.0,9999.0,12.2,1600,625,14.5,2,4808,1799,1445,2827,209,190,0.6509999999999999,43.9,2.694,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.4,4,1242,44,10,5500,900,9999,9999,9.92,9999.0,9999.0,13.3,865,465,19.7,1,3723,1690,1435,2380,160,98,9999.0,29.9,3.488,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.3,6,2496,110,20,4000,750,4800,9999,15.61,9999.0,9999.0,10.8,1538,562,14.0,4,4669,1740,1496,2703,208,310,0.713,50.5,2.294,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11.1,6,3378,131,10,4600,700,9999,9999,11.27,9999.0,9999.0,10.9,1800,1010,13.7,4,4770,1820,1875,2665,180,303,9999.0,39.5,3.63,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.3,4,1998,103,10,5400,9999,9999,9999,11.82,9999.0,9999.0,11.6,1490,810,14.5,2,4517,1810,1692,2702,185,188,0.85,36.6,3.233,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.8,4,1598,55,10,4500,690,9999,9999,10.62,9999.0,9999.0,12.0,965,485,17.5,1,3883,1635,1415,2450,170,135,0.679,35.8,2.875,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.2,4,1590,71,10,6000,750,9999,9999,10.59,9999.0,9999.0,9999.0,1005,555,14.2,1,4375,1690,1460,2480,175,134,9999.0,34.2,3.88,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4.9,4,1998,66,19,4000,9999,9999,9999,13.84,9999.0,9999.0,12.9,1400,420,21.2,1,4295,1705,1570,2670,170,220,0.772,44.4,2.455,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4.4,4,1998,66,19,4000,9999,9999,9999,13.84,9999.0,9999.0,12.2,1255,440,19.0,1,4315,1705,1410,2610,178,220,9999.0,47.0,2.319,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4.1,4,1896,81,20,4000,900,5000,9999,15.58,9999.0,7.4,10.9,1188,460,14.7,1,4137,1640,1459,2444,190,235,0.706,45.1,2.4,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7.7,4,1985,113,9,5500,900,9999,9999,13.86,9999.0,9999.0,10.4,1315,495,11.6,2,4629,1711,1423,2604,205,219,9999.0,39.4,2.9,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9.9,8,4966,225,10,5500,650,6000,6000,11.64,3.2,4.7,6.5,1800,600,8.0,2,5158,1855,1444,3085,250,460,0.621,52.8,2.3409999999999997,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.9,4,1199,48,10,5600,780,9999,9999,11.53,9999.0,9999.0,18.0,940,495,19.6,2,3741,1608,1424,2443,155,110,0.66,33.8,3.49,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7.4,4,1597,70,10,5500,800,9999,9999,10.62,9999.0,9999.0,12.2,1100,430,15.7,1,4270,1680,1385,2500,169,135,9999.0,43.4,2.4,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.0,4,1951,100,19,4000,835,4750,9999,18.03,9999.0,9999.0,10.9,1595,625,16.0,2,4808,1799,1445,2827,204,280,0.6729999999999999,46.2,2.6,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10.3,6,2979,170,10,5900,700,6500,6500,12.65,9999.0,9999.0,8.8,2015,610,11.9,2,4667,1872,1715,2820,202,300,9999.0,9999.0,3.75,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.4,4,1998,102,10,5500,9999,9999,9999,11.82,9999.0,9999.0,10.2,1290,525,12.6,2,4169,1698,1675,2580,196,188,9999.0,9999.0,9999.0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8.8,4,2953,116,18,3600,9999,9999,9999,15.06,9999.0,9999.0,15.0,2335,745,20.1,2,5010,1930,1855,2398,160,354,9999.0,38.3,3.7230000000000003,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
5.5,4,1974,55,22,4800,800,5350,9999,8.4,9999.0,9999.0,15.9,1120,500,20.4,1,4175,1665,1520,2400,162,132,9999.0,38.2,2.759,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
