ScaledSoundPressure,Frequency,AngleOfAttack,ChordLength,FreeStreamVelocity,Suction
133.207,12500,0.0,0.0254,71.3,0.00040068199999999997
115.304,500,15.6,0.1016,39.6,0.0528487
132.118,400,7.2,0.1524,39.6,0.00909175
125.96600000000001,1600,4.8,0.0254,39.6,0.000907475
127.206,800,9.5,0.0254,71.3,0.00420654
110.868,10000,7.2,0.1524,39.6,0.00909175
120.209,2500,4.0,0.2286,31.7,0.00509068
128.939,400,9.9,0.1524,31.7,0.0252785
125.34299999999999,4000,0.0,0.1524,39.6,0.00193287
128.72299999999998,1000,4.0,0.3048,39.6,0.00579636
126.486,500,2.0,0.2286,71.3,0.00293031
132.793,1250,8.9,0.1016,71.3,0.0103088
127.417,630,2.0,0.2286,39.6,0.00346574
139.808,315,7.3,0.2286,71.3,0.010440399999999999
130.435,1000,0.0,0.2286,39.6,0.00253511
130.595,1000,0.0,0.2286,31.7,0.0027238
128.629,630,0.0,0.3048,39.6,0.00310138
127.581,1000,1.5,0.3048,39.6,0.00392107
126.395,250,4.0,0.3048,71.3,0.00497773
125.39,315,15.4,0.0508,55.5,0.0271925
130.89,8000,0.0,0.0508,71.3,0.000740478
130.746,800,9.5,0.0254,31.7,0.00461377
133.48,800,5.3,0.2286,71.3,0.0051942
128.40200000000002,3150,8.4,0.0508,55.5,0.00544854
129.491,800,5.3,0.2286,39.6,0.00614329
127.375,1600,6.7,0.1016,39.6,0.00578076
134.15200000000002,2500,9.5,0.0254,55.5,0.0043284
119.73700000000001,6300,0.0,0.1524,31.7,0.00209405
125.992,1000,1.5,0.3048,71.3,0.00336729
130.392,2500,3.3,0.1016,31.7,0.00251435
120.60700000000001,8000,12.7,0.0254,39.6,0.013025299999999998
123.304,630,12.6,0.1524,71.3,0.0483159
129.27,1250,0.0,0.0508,31.7,0.000812164
132.918,2000,0.0,0.0508,39.6,0.000791822
128.583,1000,0.0,0.1524,55.5,0.00172668
125.62700000000001,16000,0.0,0.0254,31.7,0.000439472
139.438,400,7.3,0.2286,71.3,0.010440399999999999
122.235,2000,6.7,0.1016,39.6,0.00578076
131.346,1000,9.5,0.0254,31.7,0.00461377
126.149,400,4.0,0.2286,31.7,0.00509068
128.562,800,8.4,0.0508,55.5,0.00544854
112.524,8000,4.0,0.2286,55.5,0.0042861999999999996
122.78200000000001,1600,3.0,0.3048,39.6,0.00495741
126.001,1000,17.4,0.0254,55.5,0.016570599999999998
119.541,6300,0.0,0.3048,71.3,0.00266337
116.184,2500,19.7,0.0508,39.6,0.036483999999999996
110.491,250,17.4,0.0254,55.5,0.016570599999999998
117.15100000000001,8000,0.0,0.3048,71.3,0.00266337
132.355,315,9.9,0.1524,55.5,0.0208438
127.315,630,9.9,0.1524,55.5,0.0208438
130.935,4000,0.0,0.1016,71.3,0.00121072
127.801,4000,0.0,0.1016,39.6,0.00146332
116.417,6300,2.0,0.2286,39.6,0.00346574
116.02,315,12.6,0.1524,39.6,0.058411300000000006
120.33,4000,5.3,0.2286,71.3,0.0051942
132.043,500,7.2,0.1524,71.3,0.00752039
121.318,2500,12.3,0.1016,71.3,0.033779199999999995
113.79899999999999,8000,3.0,0.3048,55.5,0.00452492
136.384,250,7.3,0.2286,55.5,0.011170600000000001
120.85600000000001,3150,22.2,0.0254,39.6,0.022902799999999997
132.27100000000002,1250,0.0,0.1016,39.6,0.00146332
128.74,10000,0.0,0.0508,71.3,0.000740478
124.12100000000001,400,5.4,0.1524,71.3,0.00401199
115.792,5000,3.0,0.3048,39.6,0.00495741
126.84200000000001,630,2.0,0.2286,55.5,0.00313525
130.183,1600,0.0,0.1524,55.5,0.00172668
124.395,2000,4.0,0.3048,71.3,0.00497773
123.465,4000,0.0,0.2286,39.6,0.00253511
118.941,5000,17.4,0.0254,55.5,0.016570599999999998
128.35399999999998,2500,0.0,0.2286,71.3,0.00214345
124.338,2500,4.0,0.2286,71.3,0.00400603
128.879,800,9.9,0.1524,71.3,0.019300099999999997
123.177,6300,12.7,0.0254,39.6,0.013025299999999998
130.629,3150,3.3,0.1016,55.5,0.002211
117.09299999999999,12500,0.0,0.1524,55.5,0.00172668
121.99600000000001,4000,17.4,0.0254,31.7,0.017663099999999998
123.988,12500,0.0,0.0508,39.6,0.000791822
112.506,200,17.4,0.0254,71.3,0.016104
132.134,1000,4.0,0.2286,55.5,0.0042861999999999996
127.054,5000,3.3,0.1016,71.3,0.00202822
126.93299999999999,4000,0.0,0.1016,31.7,0.00150092
126.96600000000001,1000,0.0,0.3048,55.5,0.00283081
133.19799999999998,630,7.2,0.1524,39.6,0.00909175
123.189,1250,7.3,0.2286,39.6,0.0123481
118.76700000000001,1250,12.3,0.1016,31.7,0.0418756
128.36,5000,0.0,0.1016,55.5,0.00131983
132.30100000000002,2000,3.3,0.1016,39.6,0.00245138
125.10700000000001,5000,12.7,0.0254,39.6,0.013025299999999998
134.336,6300,4.8,0.0254,39.6,0.000907475
127.91,1250,0.0,0.2286,55.5,0.00229336
123.455,2000,0.0,0.2286,31.7,0.0027238
129.33,630,15.4,0.0508,55.5,0.0271925
120.189,250,4.0,0.2286,31.7,0.00509068
134.928,4000,4.8,0.0254,71.3,0.000848633
132.003,2500,0.0,0.1016,31.7,0.00150092
120.419,3150,4.0,0.2286,39.6,0.00473801
119.375,12500,0.0,0.1016,71.3,0.00121072
129.667,1600,0.0,0.1524,71.3,0.0015988
126.84299999999999,315,4.0,0.3048,39.6,0.00579636
127.59100000000001,2500,5.4,0.1524,71.3,0.00401199
129.03799999999998,630,4.0,0.2286,71.3,0.00400603
128.127,2500,0.0,0.1524,71.3,0.0015988
131.955,3150,0.0,0.1016,71.3,0.00121072
118.385,2500,19.7,0.0508,71.3,0.034118300000000004
124.39299999999999,5000,0.0,0.1016,31.7,0.00150092
130.781,1000,0.0,0.1016,39.6,0.00146332
131.636,1000,6.7,0.1016,31.7,0.00592927
123.20700000000001,400,12.3,0.1016,31.7,0.0418756
120.53399999999999,1600,12.6,0.1524,71.3,0.0483159
130.477,16000,0.0,0.0254,71.3,0.00040068199999999997
125.427,6300,0.0,0.1524,71.3,0.0015988
133.13,630,11.2,0.0508,39.6,0.015047799999999998
120.654,4000,4.0,0.2286,55.5,0.0042861999999999996
129.744,250,12.6,0.1524,71.3,0.0483159
135.07,3150,0.0,0.0508,71.3,0.000740478
128.246,800,8.4,0.0508,31.7,0.00580776
126.805,800,0.0,0.1016,71.3,0.00121072
120.755,2500,0.0,0.3048,31.7,0.00331266
108.721,16000,0.0,0.3048,71.3,0.00266337
119.22399999999999,1000,15.6,0.1016,39.6,0.0528487
133.211,1250,3.3,0.1016,39.6,0.00245138
133.276,3150,0.0,0.0254,39.6,0.00042846400000000004
131.865,1000,15.4,0.0508,71.3,0.0264269
132.588,2500,4.8,0.0254,31.7,0.0009307889999999999
135.164,6300,4.8,0.0254,55.5,0.000873218
130.893,1600,7.2,0.1524,71.3,0.00752039
128.264,1600,4.0,0.2286,55.5,0.0042861999999999996
129.5,4000,0.0,0.1016,55.5,0.00131983
130.269,400,7.3,0.2286,31.7,0.0132672
110.905,4000,12.3,0.1016,39.6,0.0408268
130.96,800,0.0,0.0508,71.3,0.000740478
126.807,400,5.4,0.1524,55.5,0.00433288
115.99600000000001,8000,2.0,0.2286,71.3,0.00293031
130.567,1600,5.4,0.1524,55.5,0.00433288
128.35399999999998,200,12.6,0.1524,71.3,0.0483159
122.044,1000,12.6,0.1524,71.3,0.0483159
120.243,4000,8.9,0.1016,71.3,0.0103088
123.39200000000001,3150,1.5,0.3048,71.3,0.00336729
113.086,10000,2.0,0.2286,71.3,0.00293031
135.346,4000,0.0,0.0254,39.6,0.00042846400000000004
125.95100000000001,1250,0.0,0.3048,71.3,0.00266337
134.515,1000,6.7,0.1016,39.6,0.00578076
115.46600000000001,8000,17.4,0.0254,71.3,0.016104
117.925,2000,9.9,0.1524,39.6,0.0233328
125.89,2000,5.3,0.2286,71.3,0.0051942
128.97799999999998,5000,12.7,0.0254,71.3,0.012180799999999999
129.645,630,15.4,0.0508,71.3,0.0264269
123.303,6300,0.0,0.1524,55.5,0.00172668
134.563,10000,0.0,0.0254,55.5,0.00041229
127.22,500,15.4,0.0508,55.5,0.0271925
128.296,400,6.7,0.1016,31.7,0.00592927
131.471,630,5.4,0.1524,31.7,0.00525474
127.329,1250,3.0,0.3048,55.5,0.00452492
137.047,4000,0.0,0.0254,31.7,0.000439472
125.571,2500,0.0,0.3048,71.3,0.00266337
135.38,315,8.9,0.1016,39.6,0.012459600000000001
127.62299999999999,2000,0.0,0.0254,55.5,0.00041229
124.27600000000001,800,17.4,0.0254,71.3,0.016104
128.444,500,19.7,0.0508,39.6,0.036483999999999996
137.076,800,22.2,0.0254,39.6,0.022902799999999997
119.09899999999999,1000,7.3,0.2286,31.7,0.0132672
120.162,2500,3.0,0.3048,39.6,0.00495741
115.391,10000,0.0,0.3048,71.3,0.00266337
131.036,1600,9.5,0.0254,31.7,0.00461377
127.039,500,4.0,0.2286,39.6,0.00473801
128.643,2000,7.2,0.1524,71.3,0.00752039
125.34700000000001,315,5.4,0.1524,39.6,0.00485029
117.11,5000,15.4,0.0508,55.5,0.0271925
124.986,16000,0.0,0.0254,39.6,0.00042846400000000004
128.545,200,12.3,0.1016,39.6,0.0408268
129.235,800,0.0,0.3048,31.7,0.00331266
125.963,500,15.4,0.0508,39.6,0.0282593
130.725,800,0.0,0.2286,31.7,0.0027238
128.83100000000002,800,1.5,0.3048,39.6,0.00392107
116.84899999999999,3150,9.9,0.1524,71.3,0.019300099999999997
133.79,500,8.9,0.1016,39.6,0.012459600000000001
110.515,8000,0.0,0.3048,31.7,0.00331266
124.12700000000001,3150,22.2,0.0254,71.3,0.0214178
113.73299999999999,5000,4.0,0.3048,39.6,0.00579636
133.846,1600,8.4,0.0508,71.3,0.00529514
119.598,2500,3.0,0.3048,31.7,0.00529514
117.054,2500,12.3,0.1016,55.5,0.0368233
122.411,630,17.4,0.0254,55.5,0.016570599999999998
115.311,5000,5.3,0.2286,39.6,0.00614329
118.92200000000001,3150,3.0,0.3048,39.6,0.00495741
110.905,10000,4.0,0.3048,71.3,0.00497773
119.07,12500,0.0,0.0508,31.7,0.000812164
130.829,1250,2.7,0.1524,39.6,0.00294804
132.252,1250,8.4,0.0508,55.5,0.00544854
127.307,1000,0.0,0.1524,71.3,0.0015988
123.09100000000001,800,17.4,0.0254,55.5,0.016570599999999998
127.12700000000001,500,12.7,0.0254,39.6,0.013025299999999998
115.691,5000,5.4,0.1524,31.7,0.00525474
123.46600000000001,3150,17.4,0.0254,31.7,0.017663099999999998
131.274,2000,9.5,0.0254,39.6,0.00449821
111.35,10000,5.3,0.2286,71.3,0.0051942
130.955,500,6.7,0.1016,39.6,0.00578076
137.207,8000,0.0,0.0254,31.7,0.000439472
114.75,200,12.6,0.1524,39.6,0.058411300000000006
131.615,630,4.0,0.3048,71.3,0.00497773
131.43,1250,0.0,0.1016,55.5,0.00131983
122.765,315,0.0,0.3048,31.7,0.00331266
124.35600000000001,2000,17.4,0.0254,31.7,0.017663099999999998
131.656,1250,9.5,0.0254,71.3,0.00420654
118.545,1600,9.9,0.1524,39.6,0.0233328
124.809,400,0.0,0.3048,39.6,0.00310138
123.445,2500,0.0,0.2286,31.7,0.0027238
103.38,6300,12.6,0.1524,39.6,0.058411300000000006
122.089,2000,4.0,0.2286,31.7,0.00509068
126.645,1600,4.0,0.3048,71.3,0.00497773
127.90299999999999,800,0.0,0.1524,39.6,0.00193287
133.847,2500,4.2,0.0508,39.6,0.00152689
121.93299999999999,20000,0.0,0.0254,55.5,0.00041229
123.865,400,19.7,0.0508,71.3,0.034118300000000004
121.527,3150,2.0,0.2286,31.7,0.00372371
128.977,12500,0.0,0.0254,31.7,0.000439472
129.673,2000,0.0,0.1524,55.5,0.00172668
135.938,3150,0.0,0.0508,39.6,0.000791822
129.953,1250,0.0,0.1524,55.5,0.00172668
135.468,5000,4.8,0.0254,71.3,0.000848633
132.58700000000002,2000,4.2,0.0508,39.6,0.00152689
125.22,12500,0.0,0.0508,71.3,0.000740478
135.32399999999998,800,17.4,0.0254,39.6,0.0172206
127.564,400,3.0,0.3048,71.3,0.00425727
125.45200000000001,630,9.5,0.0254,55.5,0.0043284
124.647,2000,5.4,0.1524,39.6,0.00485029
125.11399999999999,800,12.3,0.1016,55.5,0.0368233
106.88,2500,12.6,0.1524,39.6,0.058411300000000006
130.026,2000,0.0,0.0254,39.6,0.00042846400000000004
123.311,3150,5.4,0.1524,71.3,0.00401199
121.728,4000,4.0,0.2286,71.3,0.00400603
131.205,1250,8.4,0.0508,39.6,0.00566229
133.032,1600,8.4,0.0508,55.5,0.00544854
116.295,2500,9.9,0.1524,39.6,0.0233328
122.845,315,15.4,0.0508,31.7,0.028985300000000002
116.559,2500,7.3,0.2286,39.6,0.0123481
125.741,315,5.4,0.1524,31.7,0.00525474
114.477,1600,12.3,0.1016,31.7,0.0418756
135.95600000000002,2500,9.5,0.0254,71.3,0.00420654
127.61399999999999,1600,17.4,0.0254,39.6,0.0172206
125.941,200,11.2,0.0508,71.3,0.014072
115.309,2000,7.3,0.2286,31.7,0.0132672
130.908,1600,0.0,0.0508,39.6,0.000791822
114.927,8000,5.4,0.1524,55.5,0.00433288
122.428,1250,7.2,0.1524,39.6,0.00909175
124.514,630,17.4,0.0254,39.6,0.0172206
125.603,3150,0.0,0.1524,39.6,0.00193287
116.15100000000001,2500,5.3,0.2286,39.6,0.00614329
128.576,1600,0.0,0.0508,55.5,0.00076193
121.62700000000001,3150,2.0,0.2286,39.6,0.00346574
134.946,4000,0.0,0.0508,55.5,0.00076193
116.066,200,22.2,0.0254,39.6,0.022902799999999997
112.803,16000,0.0,0.1524,55.5,0.00172668
128.536,3150,9.5,0.0254,31.7,0.00461377
120.227,4000,2.0,0.2286,39.6,0.00346574
110.839,6300,7.3,0.2286,39.6,0.0123481
121.93,10000,0.0,0.1016,55.5,0.00131983
131.111,2000,5.4,0.1524,71.3,0.00401199
134.247,1000,22.2,0.0254,71.3,0.0214178
133.40200000000002,1600,3.3,0.1016,31.7,0.00251435
122.205,500,12.3,0.1016,39.6,0.0408268
132.202,1250,9.5,0.0254,55.5,0.0043284
121.235,315,19.7,0.0508,71.3,0.034118300000000004
113.525,3150,9.9,0.1524,39.6,0.0233328
125.484,1000,12.3,0.1016,55.5,0.0368233
117.119,1600,9.9,0.1524,31.7,0.0252785
118.09100000000001,8000,3.3,0.1016,39.6,0.00245138
118.01799999999999,4000,12.3,0.1016,71.3,0.033779199999999995
127.63799999999999,1000,0.0,0.0508,39.6,0.000791822
120.189,3150,3.0,0.3048,55.5,0.00452492
131.78,3150,0.0,0.1016,55.5,0.00131983
123.054,800,12.6,0.1524,71.3,0.0483159
123.965,3150,8.4,0.0508,39.6,0.00566229
128.086,800,0.0,0.3048,55.5,0.00283081
118.99799999999999,2500,15.6,0.1016,71.3,0.0437259
129.84799999999998,2000,4.2,0.0508,71.3,0.00142788
122.086,3150,8.4,0.0508,31.7,0.00580776
122.08200000000001,5000,3.3,0.1016,31.7,0.00251435
121.28399999999999,20000,4.8,0.0254,55.5,0.000873218
121.78299999999999,200,15.4,0.0508,39.6,0.0282593
123.037,2000,2.0,0.2286,31.7,0.00372371
114.554,1600,15.6,0.1016,39.6,0.0528487
123.689,2000,0.0,0.3048,39.6,0.00310138
121.514,3150,3.0,0.3048,71.3,0.00425727
129.45,1000,0.0,0.0508,71.3,0.000740478
121.10600000000001,4000,0.0,0.3048,55.5,0.00283081
115.89,250,12.6,0.1524,39.6,0.058411300000000006
126.632,1600,1.5,0.3048,71.3,0.00336729
130.697,2000,0.0,0.0254,31.7,0.000439472
132.039,400,7.3,0.2286,39.6,0.0123481
133.924,4000,4.8,0.0254,55.5,0.000873218
127.251,630,3.3,0.1016,39.6,0.00245138
126.514,1600,3.0,0.3048,71.3,0.00425727
129.36700000000002,500,5.4,0.1524,55.5,0.00433288
129.556,1000,9.5,0.0254,71.3,0.00420654
107.985,6300,12.3,0.1016,39.6,0.0408268
130.086,2500,9.5,0.0254,31.7,0.00461377
119.945,2500,15.4,0.0508,31.7,0.028985300000000002
113.08,5000,8.9,0.1016,39.6,0.012459600000000001
119.632,5000,1.5,0.3048,71.3,0.00336729
123.807,4000,0.0,0.1524,31.7,0.00209405
127.71,1250,8.9,0.1016,39.6,0.012459600000000001
128.705,630,0.0,0.2286,39.6,0.00253511
130.791,2500,3.3,0.1016,39.6,0.00245138
120.193,8000,0.0,0.1016,31.7,0.00150092
124.61200000000001,2000,2.0,0.2286,55.5,0.00313525
125.555,800,15.4,0.0508,31.7,0.028985300000000002
130.541,2500,11.2,0.0508,71.3,0.014072
114.309,3150,7.3,0.2286,39.6,0.0123481
114.634,8000,3.0,0.3048,71.3,0.00425727
117.95700000000001,8000,0.0,0.1524,31.7,0.00209405
121.399,2500,0.0,0.3048,39.6,0.00310138
128.907,2000,0.0,0.1524,31.7,0.00209405
129.14700000000002,1000,2.0,0.2286,39.6,0.00346574
126.152,630,8.4,0.0508,55.5,0.00544854
119.649,2500,4.0,0.2286,39.6,0.00473801
134.058,2500,12.7,0.0254,71.3,0.012180799999999999
118.084,630,15.6,0.1016,39.6,0.0528487
122.37100000000001,5000,3.3,0.1016,39.6,0.00245138
118.743,3150,4.0,0.3048,39.6,0.00579636
127.556,800,8.4,0.0508,71.3,0.00529514
121.154,400,9.5,0.0254,39.6,0.00449821
134.826,3150,0.0,0.0508,55.5,0.00076193
121.485,1600,15.4,0.0508,31.7,0.028985300000000002
127.676,500,17.4,0.0254,31.7,0.017663099999999998
125.12700000000001,1000,0.0,0.0254,31.7,0.000439472
118.145,4000,0.0,0.3048,31.7,0.00331266
115.89299999999999,10000,0.0,0.1016,31.7,0.00150092
119.137,3150,5.4,0.1524,39.6,0.00485029
116.96700000000001,10000,4.2,0.0508,39.6,0.00152689
119.505,2000,9.9,0.1524,55.5,0.0208438
127.947,1250,0.0,0.0254,31.7,0.000439472
115.801,4000,5.3,0.2286,39.6,0.00614329
123.31200000000001,315,3.0,0.3048,39.6,0.00495741
131.458,2500,6.7,0.1016,71.3,0.00478288
127.006,2500,2.0,0.2286,71.3,0.00293031
119.777,1000,12.3,0.1016,31.7,0.0418756
130.828,2500,4.8,0.0254,71.3,0.000848633
124.10799999999999,3150,4.0,0.2286,71.3,0.00400603
125.824,4000,0.0,0.2286,71.3,0.00214345
133.235,250,9.9,0.1524,55.5,0.0208438
131.467,1250,0.0,0.1524,31.7,0.00209405
126.959,500,0.0,0.3048,39.6,0.00310138
128.878,630,12.7,0.0254,71.3,0.012180799999999999
132.086,1250,8.4,0.0508,71.3,0.00529514
127.89299999999999,1000,15.4,0.0508,39.6,0.0282593
122.365,1600,0.0,0.3048,31.7,0.00331266
136.16299999999998,8000,0.0,0.0254,55.5,0.00041229
115.969,5000,4.0,0.2286,31.7,0.00509068
117.514,500,17.4,0.0254,39.6,0.0172206
114.779,8000,0.0,0.3048,39.6,0.00310138
136.414,400,12.3,0.1016,55.5,0.0368233
128.86700000000002,630,12.7,0.0254,39.6,0.013025299999999998
122.17,2500,11.2,0.0508,39.6,0.015047799999999998
125.87200000000001,1250,1.5,0.3048,71.3,0.00336729
129.964,630,4.0,0.2286,55.5,0.0042861999999999996
128.67700000000002,1250,2.0,0.2286,31.7,0.00372371
112.139,10000,0.0,0.3048,39.6,0.00310138
128.257,1250,2.0,0.2286,39.6,0.00346574
138.423,630,8.9,0.1016,71.3,0.0103088
118.26700000000001,5000,2.0,0.2286,31.7,0.00372371
125.025,2500,0.0,0.2286,39.6,0.00253511
126.54,1600,11.2,0.0508,39.6,0.015047799999999998
116.92399999999999,250,9.5,0.0254,39.6,0.00449821
116.074,200,9.5,0.0254,39.6,0.00449821
133.153,2000,0.0,0.1016,31.7,0.00150092
134.0,1000,5.3,0.2286,71.3,0.0051942
128.929,630,7.3,0.2286,39.6,0.0123481
118.10600000000001,4000,8.4,0.0508,31.7,0.00580776
130.46,1600,5.3,0.2286,71.3,0.0051942
126.20100000000001,800,0.0,0.3048,71.3,0.00266337
130.34,6300,0.0,0.0508,31.7,0.000812164
127.101,250,11.2,0.0508,71.3,0.014072
121.165,1250,12.3,0.1016,39.6,0.0408268
127.12200000000001,800,1.5,0.3048,71.3,0.00336729
126.944,10000,4.8,0.0254,55.5,0.000873218
122.779,315,0.0,0.3048,39.6,0.00310138
119.67,3150,11.2,0.0508,39.6,0.015047799999999998
130.4,1000,15.4,0.0508,55.5,0.0271925
116.01700000000001,10000,12.7,0.0254,39.6,0.013025299999999998
111.07600000000001,12500,0.0,0.3048,55.5,0.00283081
121.40700000000001,2500,2.0,0.2286,31.7,0.00372371
137.026,630,22.2,0.0254,39.6,0.022902799999999997
128.179,500,3.0,0.3048,55.5,0.00452492
127.35600000000001,630,2.0,0.2286,71.3,0.00293031
123.354,1600,7.3,0.2286,55.5,0.011170600000000001
134.87,2500,0.0,0.0508,31.7,0.000812164
131.755,800,4.0,0.3048,71.3,0.00497773
128.559,250,9.9,0.1524,31.7,0.0252785
130.934,630,7.3,0.2286,55.5,0.011170600000000001
