ScaledSoundPressure,Frequency,AngleOfAttack,ChordLength,FreeStreamVelocity,Suction
109.9880069439395,5000,12.340913263189645,0.10852797923344645,57.65476519465461,0.038390632561777695
164.041,5000,12.549057278650157,0.14377369918475977,68.61701667557489,0.04636435226871595
109.55103996203219,10000,1.1972077392004683,0.2794591028535901,33.01360293606718,0.004273600454657783
163.699,10000,3.7828799593552027,0.2247290408603149,35.85065995540363,0.006348993853376396
164.3345,10000,0.0,0.3048,36.89929852458181,0.003173608380724855
109.2357176791509,10000,1.2933822250578961,0.3048,48.772645370764224,0.0037199072612039796
163.699,10000,2.4693685575411797,0.2525316988653784,34.409446056191015,0.005294702102388979
163.699,10000,3.4416769388056343,0.23195117146194744,35.476284418967296,0.006075126775039201
164.3495,10000,2.381149147518487,0.3048,50.59044990364666,0.00427485062185692
109.569100013688,10000,2.1783477762641152,0.3048,53.265642985014736,0.0042194353829560225
163.377,10000,0.5806262488080841,0.3048,39.36426648426671,0.003495481786962201
164.1925,5000,10.289160293705116,0.14416277378324172,39.6,0.026169454240865545
162.1985,5000,12.3,0.1016,38.553035786427074,0.04096579443888548
107.8809379808316,5000,12.3,0.1016,35.23848385681416,0.04140583267480675
107.8809379808316,5000,12.3,0.1016,37.86548618497865,0.04105707317584739
164.1925,5000,11.606517041492696,0.11627872262173797,39.6,0.03577188713494717
164.1395,5000,12.183329542886126,0.1045634296106924,39.41566067776008,0.0401837217740249
109.81384472852758,5000,9.483758564191966,0.17313253246952406,35.15033853142331,0.02530390250514098
109.86566595376775,5000,12.077293327965338,0.10631395789140038,39.6,0.039203453949760665
110.31818954189133,5000,9.938448740961414,0.15158616831631674,55.24527709113063,0.021163933829429975
108.65449199066765,4757,14.097255205022641,0.08926208588984458,39.6,0.03977205406697672
109.78326801433587,4000,12.987858714231624,0.0968779428806802,39.6,0.04042311988862634
109.78326801433587,4000,16.10454631015489,0.07548230370866642,39.6,0.03859404544381883
164.8165,4000,11.220068554724762,0.13871439131020044,39.6,0.02510427812009146
162.9965,4127,18.758752161514114,0.05726153921555175,39.6,0.03703638528553737
164.1365,4000,16.151324044770824,0.07516118088184354,39.6,0.03856659323491477
163.8375,3381,14.316697412944473,0.08775564478681361,33.85296075165694,0.04040624516599575
163.8375,3541,15.707773718676176,0.07820609393125003,35.33802869966781,0.03939271448897102
110.22872819294156,3868,17.765240217802024,0.06652572750970515,39.6,0.032244206108487
162.6815,6300,10.51153297192774,0.13945588542752949,33.71296269926215,0.02924029087809337
105.96804643771603,6300,11.891288535719664,0.1524,37.526362752661235,0.049714412887515734
105.96804643771603,6300,10.000041333039158,0.1524,31.992713530003464,0.02650614795530364
164.1085,6300,9.891005132546326,0.15266361880768076,31.727330558801548,0.025233766448414234
109.61405917607779,6300,9.9,0.1524,49.18723146339219,0.022020070362575406
108.33585630947876,6300,10.569818665883606,0.13822217157213038,33.904819775200195,0.029617892317815853
163.9665,6300,9.9,0.1524,45.07907131483246,0.022785551783198
109.61405917607779,6300,9.9,0.1524,36.63088822819074,0.024359718066153047
164.0335,6300,9.27670293536996,0.17066739858646504,31.7,0.02239903537215738
108.97092415906911,12651,1.435097564124455,0.3048,71.3,0.0033368325848923243
164.8415,12680,0.0,0.3048,71.3,0.00266337
163.53050000000002,12902,0.0,0.3048,43.245347848033035,0.0030510109523370047
163.53050000000002,14359,0.0,0.3048,56.441299541241804,0.0028686778671274662
163.53050000000002,15030,0.0,0.3048,62.517548988317856,0.002784720200871511
110.45296259990407,13437,0.0,0.3048,71.3,0.00266337
163.90300000000002,16000,1.1643140500616318,0.23908094028541013,71.3,0.0025664042010011636
163.53050000000002,13260,0.0,0.3048,46.487340266075066,0.0030062152078882166
109.16815332966934,14457,0.0,0.3048,57.32717984913731,0.0028564373487154375
164.0315,12500,0.562548902962677,0.3048,51.488533482611246,0.003201104919191204
164.6745,11361,2.6381374765199306,0.3048,71.3,0.004100450847074702
110.05706623903473,10955,3.0440433230249653,0.3048,71.3,0.00436192565165293
110.05706623903473,11499,2.500897462101626,0.3048,71.3,0.004012044123546777
164.334,11280,2.231756396409612,0.3048,71.3,0.003801455705117751
110.05706623903473,12210,1.7898234165344924,0.3048,71.3,0.003553987289169523
164.0315,12500,0.7131480276691986,0.3048,54.6711949847424,0.0032278021280250113
110.14119848568755,12500,0.04362868588417412,0.3048,55.959555491313296,0.002846413944935428
109.42013990798061,12500,1.3312318715431628,0.3048,67.73336688527884,0.0033373719113080286
110.14639673172947,1948,12.6,0.1524,39.6,0.05841130000000001
110.2027174317421,2000,13.00475134998521,0.1455462104735838,39.6,0.057660810046857434
164.91,1927,12.6,0.1524,39.6,0.05841130000000001
110.14639673172947,1699,12.6,0.1524,39.6,0.05841130000000001
110.65707072441243,3003,7.889764201455423,0.1524,39.6,0.015391538892942737
162.95999999999998,2169,12.6,0.1524,39.6,0.05841130000000001
162.95999999999998,2151,12.6,0.1524,39.6,0.05841130000000001
162.95999999999998,2068,12.6,0.1524,39.6,0.05841130000000001
164.74349999999998,2000,12.468943384602156,0.13020774645929845,36.148842461190114,0.051187590415886254
110.24349999999998,10564,5.572997990783408,0.18683820919508454,39.6,0.007738091107506833
110.23996237419894,10199,6.624793997256818,0.1645751937247307,39.6,0.00861318100240935
165.6885,11420,0.0,0.3048,39.6,0.00310138
164.23,12500,1.249953088635309,0.3048,66.01567527315953,0.0033229633505326766
165.15699999999998,12500,0.0,0.3048,42.57840377195418,0.0030506965592089533
110.34269053671355,12500,0.0,0.3048,54.33939593798636,0.0028505599774250965
164.23,12500,1.0192228840682718,0.3048,61.139576949976146,0.0032820610380683963
165.7395,12500,0.0,0.3048,47.471974129554894,0.0029926101770193585
165.6885,11282,0.0,0.3048,39.6,0.00310138
109.9998021108899,17105,3.059140288548096,0.17345114614412682,71.3,0.0028715558346960853
109.59354367400188,20035,4.017018341643218,0.2291908175520329,71.28282361002377,0.003843262081717947
109.17757452635338,16675,0.6757910178849906,0.2919261811092909,71.3,0.002890209392018365
109.64667009815811,20016,3.8917983585513793,0.22854869275533593,71.13379484689212,0.004332908155054474
109.63422580865345,20012,3.992239162082765,0.22928065976602977,71.45257294595473,0.0036781882032289525
109.61928695184528,19962,3.967365211743569,0.2285663968048305,71.43190233317205,0.0040259910811497185
109.9998021108899,18673,3.568998524720513,0.20333668275669467,71.3,0.003486335051899922
109.66216066099342,20006,4.03325440235442,0.22797991540741674,71.15043008778397,0.003917948379891203
109.60084702173465,20030,4.073822753831366,0.2288232490919421,71.14719887330783,0.0039236311476931185
166.1435,6300,10.549422426262643,0.13865389197744074,67.02463569377093,0.02404174960828564
163.766,6300,12.574762998936997,0.1481265344866649,69.97085127734853,0.04734910413861112
111.07324654420404,6300,11.875031494494774,0.11059516669986062,58.29770932790941,0.03372046328513784
166.1435,6300,12.030466339572063,0.10730512914572468,57.27442993115059,0.03485534490066215
165.4015,6300,11.72861733070674,0.11369426650004066,55.5,0.03301896276501182
111.07324654420404,6300,10.54200075818613,0.13881098395172692,67.07349500860798,0.023987561535769666
108.68545054459817,6300,12.589060629819366,0.15054759998274597,70.72385983715327,0.047896827314206816
111.07324654420404,6300,10.566526474178527,0.13829185629655452,66.91203404499136,0.02416663196346882
166.1435,6300,10.1442407186155,0.1472302381226386,69.69208193578129,0.02108338290018463
166.3085,10000,3.0,0.3048,63.70129144801867,0.004385991161008722
166.2935,10000,1.3178729323897882,0.3048,53.52552398558543,0.0036091520479400105
111.18150000000007,10000,1.4700600618923594,0.3048,55.13363465399593,0.0036677892416469193
111.17325396761153,10000,1.7434228365393467,0.3048,58.022167972765764,0.003773115007509155
166.3085,10000,3.0,0.3048,60.46521348040617,0.004440809912149955
110.56345137905927,10000,3.0296903996446547,0.3048,71.3,0.004278660745327988
166.3085,10000,3.0,0.3048,68.59152214883468,0.004303151271953442
165.899,10000,3.627583123026964,0.28400789827188927,71.3,0.004512922806720719
111.17325396761153,10000,2.1409291221842883,0.3048,62.22248439108065,0.003926272854347199
163.747,3042,12.349408132499514,0.10996644376991756,33.00108082248718,0.04459892685524067
110.60519171654339,3194,12.3,0.1016,32.11152375354649,0.04182096631484562
165.7595,3336,12.3,0.1016,33.43654269133585,0.04164505747156037
108.56646263358304,3089,12.327705640575019,0.10629148847070315,32.42958186847549,0.04340270720285445
166.216,3150,10.435918763130328,0.12016771114372145,34.58749838652361,0.029892902027970618
166.4395,3804,10.452306146486725,0.14070951989936434,37.78199226781453,0.027600009338780845
166.216,3150,8.416732504168369,0.14028038995847977,37.71525749354311,0.01691315704054513
166.216,3150,11.398978556251185,0.11057488026322349,33.095699883454046,0.03608364865516773
108.56646263358304,2966,12.38468334574098,0.11593971321213904,33.9299947711791,0.046543261333897
165.902,14937,1.8805658099773532,0.19865250761461162,66.50479251764526,0.002557570752868846
165.1735,15790,2.538336363852288,0.16152501412922643,69.40194916078427,0.0024781996201826795
109.53633926558186,16000,0.24396630935433183,0.29102945720533324,71.3,0.002643052124325402
111.2945865905977,13425,0.7139858004958739,0.2644994681497885,71.3,0.002603908204777962
165.902,14434,1.4920364869896454,0.2205828294010289,64.23117647942088,0.0026140226245014676
111.2945865905977,15164,2.0553201108115413,0.18878859818974855,71.3,0.002492199896252932
164.975,14594,2.218035476319572,0.21360949450741434,71.3,0.00281154250858659
109.99023848206454,15996,2.6976740323725736,0.15253128795052587,71.27269141711503,0.0024390810422819232
164.975,15634,2.574578594038518,0.16832851855710823,71.3,0.002535584077857421
110.37695560669341,2522,12.3,0.1016,31.7,0.0418756
110.37695560669353,2230,12.3,0.1016,31.7,0.0418756
165.837,1848,12.413775655915481,0.12086601106835466,34.69609227244098,0.048146800378405366
108.63422731644022,2377,12.52672857790801,0.1399927058590897,37.670519218244266,0.05437265248571162
108.63422731644022,2400,12.540190563841499,0.14227226881049382,38.02501818115947,0.055114663688379584
110.37695560669341,2872,12.3,0.1016,31.7,0.0418756
163.887,2091,12.355000633253189,0.11091344056420663,33.14835000900064,0.044907179904282515
163.887,2498,12.59892021334451,0.15221715612633718,39.57156561807212,0.058351783239336104
165.837,1629,12.57798927148566,0.14867284997157176,39.02038414912238,0.05719809065501811
166.44650000000001,269,17.4,0.0254,55.5,0.016570599999999998
165.251,1224,14.726762980731454,0.09612939613481358,46.64490237367295,0.0398727058650228
165.881,363,16.99720368375196,0.036057319200729375,54.16573720242837,0.02008169996442486
166.44650000000001,278,17.4,0.0254,55.5,0.016570599999999998
165.938,1158,16.465634741365353,0.06495479594886669,47.24644021539396,0.03540226460515197
166.44650000000001,303,17.4,0.0254,55.5,0.016570599999999998
165.881,386,16.914910725236442,0.038234653728119065,53.893141777345726,0.020799032253874892
110.6921331978228,442,17.20198369808724,0.03378269011430676,53.750855999770636,0.020561519556900686
110.63531126989076,845,15.283358746127073,0.08140279984205451,48.48862584654593,0.035020964939775204
110.51192301647549,8030,0.0,0.3043549269855005,31.334223695303454,0.0035010023216548057
110.50465931312566,7968,0.004645176295468689,0.3054290911068052,32.169460702412735,0.0029138348024426823
111.37623573615365,8000,0.43360068848023936,0.3048,33.983630292662596,0.0034885313299188414
110.50479338741224,7985,0.10328359959817741,0.30384277967535744,32.06311610684081,0.003117738784109043
110.51055036070908,7960,0.08389289616964733,0.3041404723186421,31.90591382274463,0.0033834748251589334
110.53880455470879,8001,0.0,0.3039693237111509,31.764982809039758,0.0036210738273780795
110.50869547324099,8022,0.0,0.30537545689089435,31.826472985814245,0.0033384275656492286
166.6405,8000,0.0458931835602443,0.3048,31.941704100083953,0.003331274581206592
166.6405,8000,1.0760097145097118,0.3048,37.366984496417814,0.0037490967136032355
166.5745,6300,9.9,0.1524,56.549262812843324,0.020741284366823654
164.5475,6300,11.90525835634874,0.10995536479061832,42.2151633891896,0.0375400823895487
166.322,6300,8.014848111197097,0.2076494515103005,55.5,0.01383016490355067
111.29205319999981,6300,9.9,0.1524,57.569179270258026,0.020641635946867257
164.5475,6300,11.788018324827398,0.1124369454578201,42.9918785980185,0.03656391257709411
164.5475,6300,11.208588033514799,0.12470155329060344,46.83060427796446,0.03173943111405259
111.29205319999642,6300,9.9,0.1524,63.05694824104044,0.020105467025335815
110.33907911491352,6300,10.72994229254912,0.13483288814104366,55.5,0.026369659526578604
164.5475,6300,10.9204074231183,0.13080137621066265,48.739800821841264,0.029339967306738744
164.6815,6300,8.918285062104482,0.18749555942254614,34.25689039812508,0.02218705779951494
111.10989344937293,6300,7.3,0.2286,40.23045772124672,0.012515731190824962
166.1085,6300,7.3,0.2286,33.94586896711259,0.013005911624345166
166.456,6300,7.3,0.2286,48.069859188362,0.011825139211163033
111.10989344937293,6300,7.3,0.2286,33.505620956050976,0.01310813844972872
106.90972368722235,6300,11.36113944766058,0.17021154228080448,37.75339653519219,0.04785898968662907
109.32028192652075,6300,8.73537843020314,0.19214138787284024,33.96789791972096,0.021178891077005296
166.1085,6300,7.3,0.2286,38.21392316267485,0.012509358635593108
162.379,6300,7.513171497084113,0.22553515696645104,32.01774619376688,0.015082942524814139
164.22,2326,12.6,0.1524,39.6,0.05841130000000001
110.83697068668404,1672,13.146570736358878,0.14314473553098964,39.6,0.05739784854064338
166.7355,993,14.866407884530485,0.09243462472179756,47.10747611750724,0.038655447422026104
110.14639673172947,1879,12.6,0.1524,39.6,0.05841130000000001
166.7355,1120,14.392152435293662,0.10498263348285516,45.53650494191026,0.04278944325012676
111.34262794634718,1121,14.388754575545978,0.10507253518867932,45.52524953149606,0.042819061756448625
110.83697068668404,1725,13.53806292870331,0.13651546774062395,39.6,0.05667194371759833
164.22,1968,12.6,0.1524,39.6,0.05841130000000001
166.0035,1720,12.509437574823481,0.13706476267010964,37.215189470351696,0.05341958968669552
106.97964064812177,6300,9.519463133420158,0.19668998287422337,39.6,0.03163783098252066
110.76394921635189,6300,7.3,0.2286,37.72062651364647,0.012566749641937663
111.18541393064807,6300,7.3,0.2286,39.718908993622165,0.012339294003774209
166.606,6300,7.3,0.2286,52.51843709772608,0.011391404422479719
166.606,6300,7.3,0.2286,46.198516187664495,0.011859436301196544
164.8315,6300,8.377709636306255,0.20122617523782113,39.6,0.018486453883894985
166.606,6300,7.3,0.2286,48.00419818069632,0.01172571362529749
162.529,6300,9.923236090753127,0.19088479431785127,39.6,0.03514709031992065
109.75347173025763,6300,9.856022305314504,0.1536888847442442,31.83362453385209,0.025059788775630247
166.9525,10000,6.510394573418773,0.17742282547880456,42.210649114914645,0.00834191410707763
166.32049999999998,10000,7.021467821834605,0.16090259498512693,41.368584389950946,0.00886222345262
166.9525,10000,5.742198329245377,0.2052973749102392,45.11882061071393,0.007506623237130396
111.4998780486711,10000,0.5977775999697972,0.2921470408006393,39.6,0.0035987284724348714
110.88649691351067,10000,7.0598876203401515,0.15907285208130031,40.987988261005384,0.008911617146197433
111.51470556006403,10000,6.30599395018351,0.18483964809334125,42.98445147430529,0.008119661036075369
111.50349999995397,10000,5.822936820397383,0.18154783730158874,39.6,0.00794603917233387
110.88649691351067,10000,4.502299791104474,0.2808779724486494,66.3240926943713,0.005623502308312383
166.543,10000,6.581830940223204,0.17719183281841677,49.91366273417076,0.007823673779508919
166.284,1825,14.293312974287694,0.12372656696872839,39.6,0.055271559083075766
110.67004863988146,2000,13.792106722142652,0.1016,35.27201306209908,0.046837126143255615
110.83697068668404,1625,12.787785086780953,0.14922017253050918,39.6,0.058063108892090765
166.1175,2000,13.521898662791036,0.1016,34.62515134425733,0.04593863521717343
111.35408322856424,2831,9.52373609136628,0.13834692935221346,39.6,0.021196464757513057
110.2027174317421,2000,14.613615428659424,0.11830277874136708,39.6,0.0546776542721797
108.85000707155125,2091,15.049860867624657,0.11091568930822247,39.6,0.05386876797925036
111.35408322856424,3048,7.941875421079381,0.14791342007251995,39.6,0.012956298298380874
110.2027174317421,2000,13.955081959206693,0.12945394549076666,39.6,0.055898707031238955
111.51858642240994,10000,1.5861427213542796,0.3048,52.17018106673267,0.0038454197238032752
166.339,10000,5.222297406111624,0.24658808603393395,59.19161632070673,0.006549153742091043
110.56345137905927,10000,3.594181208928349,0.3048,71.3,0.004685353793784518
166.9895,10000,3.4100930588333034,0.3048,61.97947032956619,0.004710614237970308
110.88649691351067,10000,6.120425457265153,0.20381473759774715,50.29453531396709,0.007703815231155618
166.9745,10000,3.3149209267772237,0.3048,65.8707483447095,0.004656367970239611
111.51858642240994,10000,3.7980985258711657,0.3048,69.69993081752898,0.00488302054225459
110.88649691351067,10000,5.004262250384527,0.25697201032543693,61.35152708212828,0.006268840932289672
110.56345137905927,10000,3.021415059963067,0.3048,71.3,0.004272698694100991
111.35962868675439,3820,11.224130981717842,0.11231649924092817,39.6,0.03413214174732643
166.814,3662,10.275778058318098,0.12176283816420405,39.6,0.028230959896005443
110.60519171654339,3955,12.3,0.1016,39.19069924917861,0.040881138560438166
111.35962868675442,3704,10.527578109803311,0.11925471216117486,39.6,0.029797800528139913
165.247,4000,18.70005184382039,0.05766450896404382,39.6,0.03707083443954822
165.2175,4808,12.3,0.1016,39.6,0.0408268
109.75316016034255,4320,12.3,0.1016,39.6,0.0408268
166.814,3157,7.24516247340564,0.15195014634333207,39.6,0.009372776147382675
109.78326801433587,4000,15.514600405941845,0.0795322026186695,39.6,0.0389402639671724
111.51932502701273,5000,11.883178600478718,0.11218726354784057,53.51593013827869,0.034859562686147344
109.05346383653566,5000,8.817870546665416,0.19004608811469842,31.7,0.02195196954944458
167.036,5000,8.83753044087714,0.18954672680172066,39.01864489857518,0.020510844163669197
111.51932502701273,5000,12.240474443205695,0.10311194914257535,55.21665834965911,0.03654286200631954
109.81384472852758,5000,10.939292348744097,0.13616197434189997,37.45008191101567,0.03332668828288956
111.08197471237465,5000,8.427716246125243,0.19554923924817558,35.12652244014978,0.017633023325768556
111.5445945206953,5000,9.372614453942983,0.16785645331136337,50.672393847631916,0.019306957950670924
166.5965,5000,8.54400265199499,0.1921411530453776,35.47985421183093,0.018083212728431067
109.81384472852758,5000,11.717571713604222,0.11639367847445274,38.679763307494675,0.03761650187964939
110.14119847446099,12500,1.1028601660519106,0.3048,67.11679374908012,0.0032252516145890196
167.1965,12500,0.0,0.3048,59.194630581002585,0.0027916562693365145
167.1455,11040,0.0,0.3048,46.21733671491127,0.0029887729059777644
111.60496887753959,10061,0.0,0.3048,39.9904945052582,0.003094734962371842
167.1455,11347,0.0,0.3048,48.17107466339235,0.0029555261841714424
167.1455,11535,0.0,0.3048,49.36396183344992,0.0029352268457058777
167.1455,10371,0.0,0.3048,41.96427972208785,0.0030611470965782824
111.61982435440883,11186,1.5762460458266734,0.3048,55.5,0.0037209213962318085
110.14899999976434,12500,0.1135480101701416,0.3048,56.69603904045883,0.0028714208243307182
111.08197471237465,5000,8.435875392094976,0.19531011350860106,35.15131369136551,0.01766461051795046
166.6495,5000,9.369718788037579,0.1679413185967448,37.988760932883416,0.021279877474181176
167.142,5000,10.574321035892266,0.13812687140694704,44.06737686278626,0.02712318663946026
164.70850000000002,5000,10.446966591347213,0.14082254048315068,37.7995683034821,0.027558755045847115
111.57276877781213,5000,11.261443476635513,0.12358277974454832,48.619563032710275,0.030985530508979744
111.59806250000003,5000,9.9,0.1524,48.68473815428326,0.021910667090187984
165.4475,5000,10.211455470666882,0.14580752587088433,39.6,0.02560305083493602
111.59806250000003,5000,9.9,0.1524,41.99801883473959,0.022957412020146742
111.57276877781213,5000,11.283088278109433,0.12312463144668367,48.76295984247499,0.031107196839931378
111.74310726702433,10000,1.8736025710599011,0.2778625441670256,50.806264434452615,0.0038412126288236946
167.43449999999999,10000,5.151088832665836,0.23353349171776663,70.2770450244001,0.005150868145185475
166.462,10000,5.206721394974564,0.2316903607404079,71.3,0.0051562019463450084
166.784,10000,5.505153789803883,0.22037225327207585,67.87717098064047,0.005615040607079014
166.462,10000,3.934520553639913,0.2738389277446255,71.3,0.004637957105357323
166.8025,10000,5.241052247820065,0.23205524516623927,71.3,0.005184384292373546
111.74310726702433,10000,3.899550927155082,0.2487347583680722,62.923729130342664,0.00464120229648466
111.74310726702433,10000,3.5090282365903285,0.2543494430890221,60.5879613396063,0.004486995938509618
111.75799954366295,10000,5.057573118153895,0.23663170799855354,69.63463272470936,0.005123655885442626
109.7308113648477,6300,10.739386955209643,0.14123957133767506,44.56274948243334,0.03157042948421764
165.5265,6300,12.074455352008938,0.10732883405897299,40.31723198061158,0.03948904056204949
166.95350000000002,6300,7.3,0.2286,45.22287591558679,0.011931688906251356
109.7308113648477,6300,9.915874850557728,0.1621567787958337,47.18151797522643,0.02668598154862202
166.81150000000002,6300,9.855835650655198,0.15369435516156693,55.5,0.02067948823689148
109.7308113648477,6300,9.183960074749233,0.18074741410136946,49.50900696229744,0.02234481935375564
111.04234221415739,6300,9.7878777486185,0.15568604444433473,55.5,0.020426653476129413
165.5265,6300,8.138224007795891,0.20730911020198436,52.83444765520907,0.016142307763999303
110.8245153885716,6300,8.28364908788391,0.20361531316774867,55.5,0.01621725099135192
165.25799999999998,2713,10.825179919304631,0.1524,39.6,0.042201424497989026
109.34737037324983,3026,8.229516978366371,0.1524,39.6,0.018494585942664662
110.22872817119014,3944,18.885349891932748,0.057421476078370615,39.6,0.03469879204618359
167.2705,3490,9.244049253681172,0.13203966625745028,39.6,0.02181096671922248
110.2509998371874,3288,9.244117165453527,0.13578541567919372,39.6,0.013571187474031552
111.05736072931907,3150,12.088390464125727,0.1037077969455712,32.027787320275834,0.04051533033673102
110.22872819294156,3781,16.49344626775743,0.07686286873566761,39.6,0.02945722228223828
167.2705,3672,10.332844486130139,0.12119441178521352,39.6,0.02858605909991456
166.16,3645,14.482871008375906,0.09320482444392064,39.6,0.025051287870334792
167.301,1119,14.393127618320507,0.1049568317652699,45.539735235686685,0.04278094276252857
111.17418052869697,700,16.233938399589668,0.04282233214730731,50.05837919808512,0.022356323293800676
167.1345,961,15.444517465797574,0.05461720962867152,46.37441484038868,0.026273244221174972
167.358,1559,16.071040990740862,0.08165926472530355,43.7608620848776,0.043355104352113316
110.70259105545294,1768,13.259997281823411,0.13493757191842223,41.78624099604005,0.05265822744383567
167.358,1246,16.40471952944563,0.06753353992013508,46.70835584343638,0.03662998024378809
167.1565,275,17.4,0.0254,55.5,0.016570599999999998
111.34262794634718,1054,14.637250034061541,0.09849775951545503,46.34839073782886,0.04065297343746693
167.1345,703,16.225461473522905,0.04294898739559894,50.01882020977356,0.022398383806373115
109.9880069439395,5000,12.371237141545116,0.11366282263497292,59.25182278804276,0.03955229990973799
109.9880069439395,5000,12.342723453400236,0.10883450477577315,57.750101879079054,0.03845997853515848
109.52645824758966,5000,12.3,0.1016,35.26741184932176,0.041118304416540824
166.031,5000,12.495317475335442,0.13467375915680158,65.78672036766662,0.04430565205680035
166.031,5000,12.532129289061595,0.14090722628109692,67.72547589057739,0.04571586355823099
109.9880069439395,5000,12.563423980965046,0.14620646077674776,69.3736629974924,0.04691472147879629
165.5875,5000,12.3,0.1016,40.39572673811548,0.04002965797483274
109.52645824758966,5000,12.3,0.1016,48.16682738138706,0.038379996975673035
166.3265,5000,12.3,0.1016,53.721775924862655,0.03727104340156053
111.7859296605583,6300,8.483260259373017,0.19392137239837542,62.69058157618987,0.014870336260989594
111.29205319999642,6300,9.9,0.1524,69.86945303137281,0.01943986806047277
165.681,6300,12.280571659750034,0.1524,71.3,0.044883133764805586
111.07324654420404,6300,11.925756732597776,0.10952148249334709,57.96376817706465,0.034090825156940556
111.7859296605583,6300,9.513225689991645,0.1637354624702449,68.94960226994922,0.01809076086414887
167.806,6300,8.98599974625889,0.17918723820579713,65.7456907657271,0.016442267283542943
111.7859296605583,6300,8.51729100934607,0.19292400964916515,62.89738382602613,0.014976741254030342
111.7859296605583,6300,7.8909576023903325,0.21128039642225255,59.09120389144894,0.013018365318704695
109.60995496140396,6300,11.149402585798928,0.1524,71.3,0.03272692057371278
110.31818954189133,5000,12.135813687891195,0.10507527693963636,40.68773431772083,0.03945974371880406
166.082,5000,10.379759608968962,0.1524,58.30748215618874,0.02572528294576156
111.5445945206953,5000,8.43322481712627,0.1953877957442224,42.07336563369431,0.016569504288245728
111.5445945206953,5000,9.673059481296754,0.15905110289430285,53.422621405716434,0.02018247787153576
110.31818954189133,5000,10.384354916933553,0.14214782092490647,52.29114867531521,0.024876660127117995
112.03949419624328,5000,10.225223462130256,0.1455161033849096,55.5,0.023009178463796007
166.3775,5000,10.572337204251586,0.13816886251000812,51.04576602183325,0.026441847646899757
112.03949419624328,5000,10.84093445673915,0.13248355399902134,55.5,0.02710865922977635
166.082,5000,11.811720420114161,0.1524,66.68710468066806,0.04029527205682158
112.15399799382992,10000,0.07482124785720079,0.3048,39.99655261364317,0.0031368836797248797
111.51858642240994,10000,3.6424079933249076,0.3048,68.4660833470999,0.004809988059568797
111.51858642240994,10000,0.735805543704358,0.3048,45.43125893385704,0.003446537182982418
111.4998780486711,10000,4.801701083683327,0.20316399372870292,39.6,0.007096375294536679
111.51858642240994,10000,0.6104606759980618,0.3048,44.43790085728464,0.0033877394723522405
166.2715,10000,0.0,0.3048,39.34990206389725,0.003108068695182252
112.15399799382992,10000,1.3932351696731198,0.3048,46.98414639926754,0.0037624886644788244
111.17325396761153,10000,1.3816549312632038,0.3048,54.19948710701452,0.0036337270394992747
167.5915,10000,3.8143639087254577,0.3048,69.82883397664925,0.004890650430034253
112.15399799382992,10000,2.5510508359728665,0.3048,53.12056943065619,0.004311887635680272
168.2385,10000,0.34797647653679187,0.3048,41.444275325644995,0.003266499477803062
112.15399799382992,10000,1.6982418089308418,0.3048,48.60068158733346,0.0039072183815618035
111.53341891031675,10000,3.976872012109592,0.3048,70.93457779133155,0.004967257415803344
167.844,10000,3.210350482912257,0.29783099704438526,56.945016360875506,0.004586130161392833
111.75799954366295,10000,4.1155099412164,0.2678426706431784,63.1630682918344,0.004849523692807527
167.281,10000,3.0,0.3048,69.5012348972016,0.0042877408531496195
111.18799473004995,10000,3.0,0.3048,60.86394491852743,0.004434055452060515
168.2385,10000,1.9309546897479892,0.3048,49.83405985566434,0.004017643746347951
111.6554612143276,12500,0.0,0.3048,68.1248772775973,0.0026970182625720954
111.56900060946646,11874,1.0002987846529785,0.3048,71.3,0.0032421328738123666
167.353,11786,0.8564542975478915,0.3048,71.3,0.0031184041682871945
111.22335633919943,12080,0.5036334091200296,0.3048,71.3,0.0029309504302654716
110.91450625619761,12500,0.0,0.3048,49.46378331530816,0.002965088652052425
111.56900060946646,10175,3.719192195099973,0.3048,71.3,0.004815257412162893
111.56900060946646,11981,0.8300671632514249,0.3048,71.3,0.003143638559985642
111.56900060946646,11656,1.3488408229023725,0.3048,71.3,0.0034437958117230836
110.91450625619761,12500,0.0,0.3048,56.3991511069834,0.0028692602468022143
112.24497270642387,7984,1.5924816819779832,0.30490334005018155,39.44287594485505,0.003927646064566472
112.27622240200573,8000,1.4681842079654155,0.3052525293101441,39.50940337541142,0.003995631471700319
112.23978252066827,7975,1.4848778582829223,0.30571746775464925,39.81347697182893,0.0038715423704579555
112.24306343191778,8046,1.4803943410950238,0.30422112273110946,39.59767456862617,0.004191413151417183
112.256879579194,8039,1.4874542817230159,0.3041284101348779,39.54115375134931,0.004001199987163211
112.27270414621228,7953,1.466365434850283,0.30492486761037213,39.80897576766236,0.004056966906654238
112.26338048053012,8025,1.463885500371628,0.30461990114393606,39.75917257923618,0.0038482032897884924
167.5085,8000,0.7001187063842387,0.3048,35.38729185362366,0.0035966328147674894
112.27296118265282,7902,1.5247467347540795,0.3052345716622725,39.604695647997076,0.003846081897546351
111.27738758693816,3497,11.32012323542226,0.12234072485022884,34.92542768340173,0.03430490880407828
167.7175,4000,12.07925012660835,0.10627253898678991,39.6,0.03921771738120271
167.4185,3308,11.853022437099353,0.11106102508139705,33.17130114454797,0.03842217685276911
168.174,3947,9.734698352739501,0.1524,39.6,0.022460922583807733
