maximal.torque,Attribute4,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute28,Attribute1_nominal1,Attribute1_nominal2,Attribute1_nominal3,Attribute2_nominal4,Attribute2_nominal5,Attribute2_nominal6,Attribute2_nominal7,Attribute2_nominal8,Attribute2_nominal9,Attribute3_nominal10,Attribute3_nominal11,Attribute5_nominal12,Attribute5_nominal13,Attribute5_nominal14,Attribute15_missing_value,Attribute15_nominal15,Attribute15_nominal16,Attribute15_nominal17,Attribute15_nominal18,Attribute15_nominal19,Attribute15_nominal20,Attribute15_nominal21,Attribute15_nominal22,Attribute16_missing_value,Attribute16_nominal23,Attribute16_nominal24,Attribute16_nominal25,Attribute16_nominal26,Attribute16_nominal27,Attribute16_nominal28,Attribute17_missing_value,Attribute17_nominal29,Attribute17_nominal30,Attribute17_nominal31,Attribute17_nominal32,Attribute17_nominal33,Attribute26_nominal34,Attribute26_nominal35,Attribute26_nominal36,Attribute27_missing_value,Attribute27_nominal37,Attribute27_nominal38,Attribute27_nominal39,Attribute27_nominal40,Attribute27_nominal41,Attribute27_nominal42,Attribute27_nominal43,Attribute27_nominal44,Attribute27_nominal45,Attribute27_nominal46,Attribute29_missing_value,Attribute29_nominal47,Attribute29_nominal48,Attribute29_nominal49,Attribute29_nominal50,Attribute29_nominal51,Attribute30_missing_value,Attribute30_nominal52,Attribute30_nominal53,Attribute30_nominal54,Attribute30_nominal55,Attribute30_nominal56,Attribute31_missing_value,Attribute31_nominal57,Attribute31_nominal58,Attribute31_nominal59,Attribute31_nominal60,Attribute32_missing_value,Attribute32_nominal61,Attribute32_nominal62,Attribute32_nominal63,Attribute32_nominal64,Attribute32_nominal65,Attribute32_nominal66,Attribute32_nominal67,Attribute32_nominal68
400,7,4572,224,9,5992,716,10018,9998,11.068108236090884,0.9309397198345873,3,9964.524544931644,71.90367918714824,10015.777383294573,10023.005827045752,0.0,9991.388843008968,8.27541210944553,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
398,7,4569,224,9,6009,665,9991,9994,10.996100110091339,0.9292632509765146,4,9996.105795617686,67.27318277112684,9965.601372215968,9935.917409867787,42.461127257717074,9978.41099223097,8.313547213034012,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,8,4266,205,10,5750,650,6000,6000,11.78,0.934,3,7.0,36.0,9.7,7.0,41.0,10.0,8.287320629296131,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
600,8,4266,205,10,5750,650,6000,6000,11.78,0.934,3,7.0,36.0,9.7,7.0,41.0,10.0,8.257428875332877,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
600,8,4266,205,10,5750,650,6000,6000,11.78,0.934,3,7.0,36.0,9.7,7.0,41.0,10.0,8.222424805121541,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
427,8,4942,224,10,5605,650,6000,6000,11.64475583280575,0.8683099759342212,3,7.0,37.93205953134644,9.506794046865357,7.0,42.93205953134644,10.0,8.106794046865357,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
422,6,3245,210,8,5884,680,9999,9999,16.319728721226895,0.8464714726552268,4,7.616262379839178,35.0,9.404065594959794,7.616262379839178,30.5,9.0,8.123252475967835,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
398,7,3858,185,8,5332,648,7944,9999,13.727257515807247,0.8833131679177736,2,7.434953284275513,41.98603212168458,10.424621898458254,7.434953284275513,33.787544527851566,9.975989781705934,9.843772263925782,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
422,7,4325,210,9,5430,605,9999,9999,12.807056775828936,0.8956791615454999,4,6.102179644753852,35.0,9.025544911188463,6.102179644753852,30.5,9.0,8.294891017762309,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
398,7,3919,183,8,5286,645,7804,9999,13.488959654787802,0.8866872969233586,2,7.39629138941985,42.46403373080913,10.487886817312972,7.39629138941985,34.01248646155724,10.042769418274805,9.956243230778618,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
399,6,2926,135,18,4000,9999,9999,9999,17.211303134439945,1.48,4,6.0,25.9,7.5,6.0,25.9,8.0,12.719158087716156,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
399,6,2926,135,18,4000,9999,9999,9999,16.915671665798698,1.48,4,6.0,25.9,7.5,6.0,25.9,8.0,12.711905619044845,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
399,6,2926,135,18,4000,9999,9999,9999,17.2910940572045,1.48,4,6.0,25.9,7.5,6.0,25.9,8.0,12.932522445311747,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
399,6,2926,135,18,4000,9999,9999,9999,16.795208394369357,1.48,4,6.0,25.9,7.5,6.0,25.9,8.0,11.894622220773073,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
630,8,4172,250,11,7000,780,7200,9999,12.65,1.11,5,9999.0,27.0,11.0,9999.0,30.0,9.7,7.2522914972377786,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
409,8,3697,257,8,6643,829,9193,7862,13.853698704103964,1.014558800976372,4,9999.0,31.629610400399862,9.575504492184658,9999.0,28.78917881835696,8.631628369138493,5.875504492184657,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
409,8,4032,252,10,6895,794,7787,9369,13.004531444898667,1.0818892227121768,4,9999.0,28.36358248037949,10.580436159883234,9999.0,29.64337073590075,9.385327119912425,6.880436159883234,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
409,8,3657,257,8,6613,834,9361,7683,13.955063784164043,1.006521569776342,4,9999.0,32.01947609293863,9.455545817557345,9999.0,28.687213944923744,8.541659363168009,5.755545817557344,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
421,7,4176,250,11,7001,850,7188,10023,12.68028264912232,1.108677402051604,4,10054.281022338311,21.512255637893304,52.36474698122972,10000.656830098425,1.031997786259467,25.9236590135464,7.181341333127896,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
630,8,4172,250,11,7000,780,7200,9999,12.65,1.11,5,9999.0,27.0,11.0,9999.0,30.0,9.7,7.034164839436682,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
630,8,4172,250,11,7000,780,7200,9999,12.65,1.11,5,9999.0,27.0,11.0,9999.0,30.0,9.7,7.066554250722225,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
630,8,4172,250,11,7000,780,7200,9999,12.65,1.11,5,9999.0,27.0,11.0,9999.0,30.0,9.7,7.181609282126338,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
409,8,4026,252,10,6890,795,7812,9342,13.02003795363427,1.0806597125520756,4,9999.0,28.42322289859335,10.562085261971276,9999.0,29.627772472675584,9.371563946478457,6.549668209577022,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
418,8,4158,250,10,6993,787,7236,10011,12.633411195039956,1.1097488983422563,5,9986.125856309176,91.15784592134044,0.0,10076.119110252204,41.8995080816275,0.0,6.867497982113402,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
630,8,4172,250,11,7000,780,7200,9999,12.65,1.11,5,9999.0,27.0,11.0,9999.0,30.0,9.7,7.063634883822037,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
630,8,4172,250,11,7000,780,7200,9999,12.65,1.11,5,9999.0,27.0,11.0,9999.0,30.0,9.7,6.918266448271468,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
419,7,4173,249,11,6985,748,7177,9943,12.626632066743563,1.1037722951204496,5,10098.582406473346,9.66941628521202,0.0,9994.867192317917,34.935905890309016,0.0,7.063105892111042,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
630,8,4172,250,11,7000,780,7200,9999,12.65,1.11,5,9999.0,27.0,11.0,9999.0,30.0,9.7,7.033925925493039,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
409,8,4093,251,10,6940,788,7530,9644,12.84976126349424,1.0941609412377349,4,9999.0,27.768312551900923,10.76359613787664,9999.0,29.799056717195143,9.522697103407479,6.799056717195143,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
420,7,4177,249,10,7013,692,7214,9989,12.639323703821974,1.1134531126106706,5,9980.850823811234,56.386143270610546,0.0,9985.901095733196,84.27448199408497,0.0,7.039153382542266,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
453,8,5338,249,10,5852,9999,9999,9999,11.448732591770932,0.8698916450229226,3,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,8.328818542621777,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
457,8,5334,231,10,5617,9999,9999,9999,10.951798039570146,0.9016484093055764,3,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9.65201705439902,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
464,8,5329,210,10,5325,9999,9999,9999,10.33595509599354,0.9410040530370992,2,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,11.291835543212468,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
609,8,5972,239,9,4655,9999,9999,9999,11.835495954100669,0.9548230149926209,2,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,10.456892996415867,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
405,6,4248,153,16,3693,9999,9999,9999,12.439497373219398,1.473290756077308,3,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,15.361964284717251,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,4,3482,129,17,3682,9999,9999,9999,14.160937899835275,1.6541429688603027,4,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,16.87786328731665,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
403,7,4457,161,11,4420,9999,9999,9999,11.097298597191298,1.059311374555388,2,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,13.529243064437916,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,4,3450,128,17,3695,9999,9999,9999,14.215365362336488,1.6547947947585206,4,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,16.913713711718646,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
404,5,3842,140,18,3533,9999,9999,9999,13.537725987468953,1.6466793531433406,4,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,16.467364422883744,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
405,7,4421,159,12,4296,9999,9999,9999,11.32610545209357,1.1298831273927155,2,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,13.841670095228167,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,5,3884,141,18,3516,9999,9999,9999,13.464910203837961,1.6458073078303948,4,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,16.41940193067171,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
645,6,4164,150,19,3400,9999,9999,9999,12.98,1.64,4,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,16.1,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
456,8,4720,260,10,6412,9999,9999,9999,12.127064257671531,1.0435038529636373,3,9999.0,35.743692262239975,9999.0,9999.0,33.453391061556964,9999.0,6.279570783304875,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
454,8,4891,259,10,6229,9999,9999,9999,11.87079815509623,1.022796636639472,3,9999.0,38.466519602102565,9999.0,9999.0,34.52879345629261,9999.0,6.210928077257918,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
456,8,4723,260,10,6409,9999,9999,9999,12.122868770506145,1.0431648426167912,3,9999.0,35.78826931337221,9999.0,9999.0,33.47099712376885,9999.0,6.24152149078317,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
456,8,4490,262,10,6658,9999,9999,9999,12.472040168422764,1.071379138609161,4,9999.0,32.07832321050814,9999.0,9999.0,32.0057242932259,9999.0,6.350637552632113,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
401,5,4026,145,18,3457,9999,9999,9999,13.218190896402639,1.6428525855856602,4,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,16.428366351354715,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
645,6,4164,150,19,3400,9999,9999,9999,12.98,1.64,4,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,16.228123624428854,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
399,5,4158,149,18,3402,9999,9999,9999,12.988850431488139,1.6401059931914745,4,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,16.30476969361636,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
397,5,4042,146,18,3450,9999,9999,9999,13.190111829139664,1.6425163093310138,4,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,16.413233919895628,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
404,8,4243,195,10,5619,6559,8077,9999,11.753011408244221,0.9607920927388763,4,5.184942958778885,9999.0,9999.0,5.184942958778885,9999.0,9999.0,10.264486629009966,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
402,8,4321,191,10,5467,5473,8433,9999,11.74132981090732,0.9484095995617611,4,5.243350945463391,9999.0,9999.0,5.243350945463391,9999.0,9999.0,10.790158509170519,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
433,8,4671,172,10,4801,755,10015,9997,11.70040496531024,0.8947903034518021,4,0.0,10002.638738990581,10035.513891231147,53.67833222797811,10004.43478189693,10025.480672891932,13.088889643182071,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
466,8,4174,241,9,5790,7519,7762,9999,14.762947470696608,0.9717404372061672,4,5.133299824499211,9999.0,9999.0,5.133299824499211,9999.0,9999.0,8.406237753589908,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
660,8,4398,210,10,5400,600,9999,9999,12.57,0.899,4,6.0,35.0,9.0,6.0,30.5,9.0,7.8083787570288345,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
