HousValue,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
17.9,18.811,0.0,18.1,0,0.597,4.628,100.0,1.554,24,666,20.2,28.79,34.37
13.3,9.823,0.0,18.1,0,0.6709999999999999,6.794,98.8,1.358,24,666,20.2,396.898,21.24
11.7,8.792,0.0,18.1,0,0.584,5.565,70.6,2.063,24,666,20.2,3.65,17.16
41.7,0.575,0.0,6.2,0,0.507,8.337,73.3,3.838,8,307,17.4,385.908,2.47
18.4,0.33,0.0,21.89,0,0.624,5.822,95.4,2.47,4,437,21.2,388.689,15.03
13.1,1.1520000000000001,0.0,8.14,0,0.5379999999999999,5.7010000000000005,95.0,3.787,4,307,21.0,358.77,18.35
25.0,5.731,0.0,18.1,0,0.532,7.061,77.0,3.411,24,666,20.2,395.279,7.01
21.2,0.12300000000000001,0.0,6.91,0,0.44799999999999995,6.069,40.0,5.721,3,233,17.9,389.389,9.55
16.0,0.172,25.0,5.13,0,0.45299999999999996,5.966,93.4,6.818,8,284,19.7,378.07800000000003,14.44
34.9,0.031,95.0,1.47,0,0.40299999999999997,6.975,15.3,7.653,3,402,17.0,396.898,4.56
25.2,0.162,20.0,6.96,0,0.46399999999999997,6.24,16.3,4.428999999999999,3,223,18.6,396.898,6.59
24.8,0.043,52.5,5.32,0,0.405,6.565,22.9,7.317,6,293,16.6,371.719,9.51
21.5,0.111,0.0,13.89,1,0.55,5.9510000000000005,93.8,2.889,5,276,16.4,396.898,17.92
23.4,0.195,0.0,10.81,0,0.413,6.245,6.2,5.287000000000001,4,305,19.2,377.17,7.54
18.9,0.064,0.0,5.96,0,0.499,5.933,68.2,3.36,5,279,19.2,396.898,9.68
10.8,12.802,0.0,18.1,0,0.74,5.854,96.6,1.896,24,666,20.2,240.52,23.79
21.0,1.002,0.0,8.14,0,0.5379999999999999,6.6739999999999995,87.3,4.239,4,307,21.0,380.22900000000004,11.98
27.5,4.556,0.0,18.1,0,0.718,3.5610000000000004,87.9,1.6130000000000002,24,666,20.2,354.699,7.12
17.5,0.031,0.0,4.39,0,0.442,6.013999999999999,48.5,8.014,3,352,18.8,385.639,10.53
13.5,8.201,0.0,18.1,0,0.713,5.936,80.3,2.779,24,666,20.2,3.5,16.94
28.7,0.07,0.0,13.89,0,0.55,6.642,85.1,3.4210000000000003,5,276,16.4,392.779,9.69
14.8,0.956,0.0,8.14,0,0.5379999999999999,6.047000000000001,88.8,4.453,4,307,21.0,306.379,17.28
19.1,4.422,0.0,18.1,0,0.584,6.002999999999999,94.5,2.54,24,666,20.2,331.289,21.32
28.6,0.129,0.0,13.92,0,0.43700000000000006,6.678,31.1,5.96,4,289,16.0,396.898,6.27
13.1,2.447,0.0,19.58,0,0.871,5.272,94.0,1.736,5,403,14.7,88.63,16.14
19.0,0.055,0.0,5.19,0,0.515,5.985,45.4,4.812,5,224,20.2,396.898,9.74
11.3,9.187000000000001,0.0,18.1,0,0.7,5.5360000000000005,100.0,1.58,24,666,20.2,396.898,23.6
13.3,0.25,0.0,21.89,0,0.624,5.857,98.2,1.669,4,437,21.2,392.039,21.32
22.4,0.217,0.0,10.59,1,0.489,5.807,53.8,3.653,4,277,18.6,390.939,16.03
20.1,0.14,0.0,8.56,0,0.52,6.167000000000001,90.0,2.421,5,384,20.9,392.689,12.33
18.2,0.043,80.0,1.91,0,0.413,5.662999999999999,21.9,10.585999999999999,4,334,22.0,382.79900000000004,8.05
22.9,0.062,40.0,1.25,0,0.429,6.49,44.4,8.792,1,335,19.7,396.898,5.98
20.6,0.107,80.0,1.91,0,0.413,5.936,19.5,10.585999999999999,4,334,22.0,376.039,5.57
25.0,0.198,0.0,10.59,0,0.489,6.182,42.4,3.945,4,277,18.6,393.629,9.47
12.8,9.391,0.0,18.1,0,0.74,5.627000000000001,93.9,1.817,24,666,20.2,396.898,22.88
34.9,0.084,45.0,3.44,0,0.43700000000000006,7.185,38.9,4.567,5,398,15.2,396.898,5.39
23.7,0.29,0.0,10.59,0,0.489,5.412000000000001,9.8,3.5869999999999997,4,277,18.6,348.93,29.55
50.0,0.02,95.0,2.68,0,0.41600000000000004,8.033999999999999,31.9,5.118,4,224,14.7,390.54900000000004,2.88
29.0,0.44799999999999995,0.0,6.2,1,0.507,6.726,66.5,3.6519999999999997,8,307,17.4,360.199,8.05
30.1,0.657,20.0,3.97,0,0.647,6.8420000000000005,100.0,2.011,5,264,13.0,391.93,6.9
22.0,0.057999999999999996,12.5,6.07,0,0.409,5.877999999999999,21.4,6.497999999999999,4,345,18.9,396.209,8.1
15.6,0.75,0.0,8.14,0,0.5379999999999999,5.9239999999999995,94.1,4.4,4,307,21.0,394.32800000000003,16.3
23.3,0.046,0.0,13.89,1,0.55,5.888,56.0,3.112,5,276,16.4,392.79900000000004,13.51
30.1,0.615,0.0,6.2,0,0.507,6.617999999999999,80.8,3.272,8,307,17.4,396.898,7.6
14.3,0.8809999999999999,0.0,21.89,0,0.624,5.6370000000000005,94.7,1.98,4,437,21.2,396.898,18.34
22.8,0.10099999999999999,0.0,10.01,0,0.547,6.715,81.6,2.677,6,432,17.8,395.59,10.16
50.0,2.01,0.0,19.58,0,0.605,7.928999999999999,96.2,2.046,5,403,14.7,369.29900000000004,3.7
20.8,12.048,0.0,18.1,0,0.614,5.648,87.6,1.9509999999999998,24,666,20.2,291.54900000000004,14.1
6.3,9.917,0.0,18.1,0,0.693,5.852,77.8,1.5,24,666,20.2,338.158,29.97
34.9,0.034,75.0,2.95,0,0.428,7.024,15.8,5.401,3,252,18.3,395.619,1.98
32.4,0.055999999999999994,40.0,6.41,1,0.447,6.757999999999999,32.9,4.078,4,254,17.6,396.898,3.53
19.9,3.8369999999999997,0.0,18.1,0,0.77,6.251,91.1,2.295,24,666,20.2,350.648,14.19
20.3,0.084,0.0,12.83,0,0.43700000000000006,5.874,36.6,4.503,5,398,18.7,396.059,9.1
